Time,Loss,Accuracy,valLoss,valAccuracy
1,0.2475,0.9235,2.8502,0.15
1,0.0506,0.9647,3.0635,0.325
1,0.062,0.9588,2.868,0.3125
1,0.0496,0.9647,2.9453,0.325
1,0.0504,0.9588,3.1097,0.3375
1,0.051,0.9529,3.0754,0.325
1,0.0513,0.9412,3.0331,0.325
1,0.052,0.9529,3.0515,0.3375
1,0.0526,0.9588,3.0334,0.3125
1,0.0543,0.9588,3.0841,0.325
1,0.0563,0.9471,3.083,0.35
1,0.058,0.9588,3.0676,0.3375
1,0.0709,0.9353,2.6174,0.275
1,0.3504,0.8882,2.4113,0.1
1,0.0502,0.9706,3.0791,0.3125
1,0.0511,0.9588,3.0536,0.325
1,0.0519,0.9529,3.0445,0.3375
1,0.0519,0.9588,3.1093,0.3375
1,0.0526,0.9647,3.0266,0.3375
1,0.053,0.9647,3.0551,0.3
1,0.0539,0.9647,3.0571,0.2875
1,0.055,0.9588,3.0485,0.3375
1,0.0581,0.9588,3.0937,0.35
1,0.0604,0.9471,2.7596,0.2875
1,0.0669,0.9588,3.0971,0.3
1,0.0823,0.9529,2.7455,0.2625
1,0.1436,0.9294,2.6128,0.1375
1,0.1999,0.9118,2.3421,0.1
1,0.2855,0.9,2.8452,0.175
1,0.0478,0.9824,3.0612,0.325
1,0.0502,0.9588,3.0497,0.3125
1,0.0507,0.9706,3.1091,0.3625
1,0.051,0.9588,3.0758,0.35
1,0.0511,0.9529,3.0341,0.325
1,0.0517,0.9588,3.0839,0.3375
1,0.0517,0.9647,3.1153,0.325
1,0.0518,0.9588,2.9448,0.325
1,0.052,0.9706,3.0871,0.3
1,0.0528,0.9412,3.1042,0.325
1,0.0532,0.9529,3.0869,0.3375
1,0.0537,0.9471,2.9972,0.3125
1,0.0545,0.9647,3.0671,0.35
1,0.0552,0.9529,3.0381,0.325
1,0.0579,0.9647,2.8155,0.3125
1,0.0581,0.9647,2.911,0.325
1,0.0612,0.9588,3.0478,0.3125
1,0.0613,0.9588,3.0523,0.325
1,0.0623,0.9529,3.0188,0.3375
1,0.0634,0.9471,3.0035,0.3125
1,0.0658,0.9471,2.95,0.3125
1,0.0783,0.9529,2.6839,0.2375
1,0.1932,0.9235,2.6208,0.2
1,0.2072,0.9176,2.5174,0.1375
1,0.2578,0.8941,2.3563,0.1
1,0.3146,0.8941,2.3356,0.1
1,0.3226,0.8882,2.3666,0.1
1,0.4012,0.8706,2.3084,0.1
1,0.0496,0.9706,3.0359,0.325
1,0.0511,0.9588,3.0296,0.325
1,0.0517,0.9588,3.0106,0.325
1,0.0521,0.9765,3.1007,0.35
1,0.0524,0.9471,3.0894,0.35
1,0.053,0.9529,3.0078,0.3
1,0.0536,0.9529,3.0369,0.3375
1,0.0538,0.9588,2.6488,0.275
1,0.0556,0.9353,3.104,0.325
1,0.0622,0.9588,2.773,0.2875
1,0.0659,0.9529,2.674,0.2875
1,0.0666,0.9588,3.11,0.3375
1,0.1815,0.9294,2.7994,0.125
1,0.2547,0.9235,2.8069,0.175
1,0.3087,0.9,2.3917,0.1
1,0.0486,0.9765,3.0066,0.325
1,0.0518,0.9529,3.0276,0.3375
1,0.0519,0.9588,3.0271,0.325
1,0.0522,0.9647,3.0907,0.3125
1,0.0526,0.9588,3.0533,0.325
1,0.0531,0.9588,3.0439,0.35
1,0.0545,0.9471,3.0373,0.35
1,0.0762,0.9588,2.5924,0.25
1,0.1977,0.9353,2.743,0.2125
1,0.2578,0.8941,2.3305,0.1
1,0.2975,0.8765,2.526,0.1125
1,0.3186,0.8765,2.3647,0.1125
1,0.5338,0.8235,2.321,0.1
1,0.5507,0.8294,2.3134,0.1
1,0.9302,0.6588,2.3054,0.1
1,0.9806,0.6824,2.3061,0.1
1,0.0526,0.9588,2.9588,0.3375
1,0.3503,0.8765,2.3265,0.1
1,0.3873,0.8471,2.5131,0.1
1,0.0519,0.9588,3.1251,0.3125
2,0.9221,0.7,2.3039,0.1
2,2.1685,0.2647,2.3026,0.1
2,0.1308,0.9412,2.579,0.2375
2,1.0799,0.6176,2.3034,0.1
2,1.2812,0.5765,2.3027,0.1
2,1.6693,0.4176,2.3026,0.1
2,0.0888,0.9529,2.6193,0.2375
8,2.5546,0.1882,2.3026,0.1
