Time,Loss,Accuracy,valLoss,valAccuracy
1,0.3716,0.8706,4.1455,0.1
1,0.4185,0.8588,3.5397,0.25
1,1.8368,0.3471,2.4863,0.1
1,2.425,0.1471,2.3184,0.1
1,0.1222,0.9647,4.0659,0.25
1,0.1252,0.9412,4.5074,0.15
1,0.1387,0.9235,3.8449,0.2875
1,0.1694,0.9294,3.9637,0.275
1,0.2081,0.9176,4.3405,0.1875
1,0.2233,0.9059,5.1844,0.225
1,0.2333,0.9059,4.2833,0.2375
1,0.2463,0.9,3.2331,0.2625
1,0.2472,0.9235,3.9706,0.2625
1,0.2739,0.9,4.6487,0.1625
1,0.2858,0.9,4.5755,0.225
1,0.3342,0.8588,4.459,0.1375
1,0.3475,0.8882,4.8974,0.225
1,0.3477,0.8588,5.1638,0.1
1,0.3845,0.8765,4.7463,0.2125
1,0.4251,0.8588,4.9655,0.1125
1,0.6248,0.8294,3.5112,0.1
1,0.6834,0.7765,3.6651,0.1
1,0.8513,0.7294,3.3121,0.1
1,0.9373,0.6765,3.2878,0.1
1,2.0758,0.2529,2.3751,0.1
1,0.0697,0.9647,4.1349,0.3
1,0.1028,0.9706,4.5016,0.2
1,0.1129,0.9412,5.0007,0.175
1,0.1448,0.9294,4.6411,0.2875
1,0.1479,0.9353,3.9791,0.25
1,0.1617,0.9176,4.3715,0.2125
1,0.1724,0.9118,4.5627,0.1875
1,0.1784,0.9235,4.0902,0.225
1,0.1787,0.8941,3.5727,0.2875
1,0.2223,0.9,3.8225,0.25
1,0.2358,0.9294,4.346,0.2625
1,0.2626,0.9,6.962,0.1875
1,0.2634,0.9,5.4213,0.0875
1,0.2823,0.8882,4.6555,0.1625
1,0.2994,0.9,3.3137,0.2875
1,0.3017,0.8941,3.9766,0.225
1,0.3086,0.9,5.0361,0.175
1,0.3318,0.9,4.0307,0.275
1,0.3351,0.8353,4.2361,0.225
1,0.3527,0.8647,4.816,0.1625
1,0.3599,0.8765,8.0347,0.1625
1,0.3748,0.8647,6.1291,0.1
1,0.3867,0.8706,4.2407,0.1
1,0.3907,0.8294,4.7584,0.1
1,0.4116,0.8353,4.931,0.1
1,0.4277,0.8529,3.5262,0.275
1,0.4475,0.8471,4.0779,0.175
1,0.4516,0.8412,5.0952,0.175
1,0.567,0.8059,5.9612,0.1375
1,0.6519,0.7941,3.6242,0.1
1,0.779,0.7471,3.3559,0.1
1,1.5962,0.4882,2.5594,0.1
1,2.3302,0.2235,2.342,0.1
1,0.0799,0.9647,4.0784,0.3
1,0.0826,0.9529,4.5369,0.3
1,0.1102,0.9353,4.3659,0.2375
1,0.1635,0.9294,5.084,0.2125
1,0.1789,0.9118,4.2823,0.3125
1,0.1791,0.9176,4.4719,0.2375
1,0.1875,0.9412,4.7409,0.175
1,0.2206,0.8941,6.8918,0.175
1,0.2275,0.9176,4.0184,0.1875
1,0.2453,0.9176,8.2066,0.1125
1,0.2574,0.9176,6.4995,0.1375
1,0.2674,0.8882,3.2263,0.275
1,0.2984,0.8647,3.4362,0.275
1,0.3702,0.8412,4.3254,0.1
1,0.4569,0.8235,3.6215,0.1
1,0.5082,0.8529,8.0389,0.075
1,0.517,0.8353,5.1678,0.1
1,0.5241,0.8176,5.7146,0.175
1,0.5553,0.8118,3.9702,0.1
1,0.5834,0.7765,3.8671,0.1
1,0.7041,0.7941,3.591,0.1
1,0.7206,0.8,3.5622,0.1
1,2.0638,0.2882,2.4115,0.1
1,0.1637,0.9235,4.2372,0.15
1,0.2246,0.9,3.7823,0.2375
1,0.3513,0.8941,3.3612,0.3125
1,0.4095,0.8471,6.8007,0.1625
1,0.4181,0.8471,5.1173,0.15
1,0.4314,0.8647,4.7718,0.1
1,0.4136,0.8588,4.9387,0.225
1,0.46,0.8529,4.3517,0.2
1,0.9595,0.7,3.1811,0.1
1,1.0129,0.6882,3.0203,0.1
1,1.1288,0.6647,3.0096,0.1
1,1.2819,0.5412,2.6669,0.1
1,1.4657,0.5412,2.9068,0.1
1,1.5631,0.4471,2.6247,0.1
1,1.3321,0.5765,2.7932,0.1
1,0.5352,0.8059,5.6526,0.1125
1,0.4082,0.8765,4.5137,0.1625
1,0.4622,0.8412,7.7362,0.1
4,2.6322,0.1235,2.3062,0.1
