Time,Loss,Accuracy,valLoss,valAccuracy
6,3.095,0.1027,2.3053,0.1
2,2.615,0.156,2.3106,0.1
2,2.2891,0.1907,2.3354,0.1
2,2.1704,0.26,2.3147,0.1
2,2.056,0.3053,2.3131,0.1
2,1.935,0.324,2.3418,0.1
2,1.9593,0.3293,2.4536,0.1
2,1.75,0.4,2.5157,0.1
2,1.6949,0.46,2.4709,0.14
2,1.6591,0.444,2.2834,0.228
2,1.5489,0.484,2.4452,0.224
2,1.498,0.508,2.4303,0.228
2,1.262,0.5933,4.3541,0.228
2,1.4669,0.5333,3.5358,0.26
2,1.2527,0.6013,2.7253,0.24
2,1.1109,0.6373,3.5624,0.188
2,1.0512,0.656,3.2503,0.236
2,1.0303,0.684,4.298,0.204
2,0.9811,0.6867,3.6518,0.232
2,0.9578,0.704,2.8553,0.272
2,0.8526,0.712,3.1395,0.264
2,0.8746,0.724,3.3022,0.288
2,0.8609,0.752,3.671,0.26
2,0.8071,0.7427,4.7369,0.208
2,0.8743,0.7107,3.5558,0.244
2,0.87,0.7253,4.6089,0.148
2,0.7805,0.7613,3,0.244
2,0.7163,0.7707,3.3844,0.236
2,0.6267,0.784,3.2172,0.304
2,0.6369,0.784,2.648,0.328
2,0.6483,0.8,3.3587,0.272
2,0.6083,0.8,3.3246,0.312
2,0.5694,0.812,3.6466,0.232
2,0.6494,0.796,3.1873,0.252
2,0.6775,0.7933,3.6572,0.256
2,0.519,0.8347,3.2911,0.284
2,0.4996,0.8493,3.2041,0.228
2,0.5135,0.848,3.1974,0.268
2,0.5123,0.84,3.6569,0.24
2,0.5224,0.8413,3.1603,0.332
2,0.5539,0.8453,2.8704,0.284
2,0.3965,0.8773,3.2722,0.272
2,0.2913,0.8947,3.4127,0.3
2,0.4695,0.8627,2.8908,0.332
2,0.445,0.8707,3.405,0.248
2,0.5017,0.8467,3.1333,0.296
2,0.5683,0.8253,3.5974,0.272
2,0.353,0.9013,2.8831,0.332
2,0.3396,0.9027,3.058,0.292
2,0.4753,0.8467,3.5493,0.272
2,0.4668,0.8533,3.2116,0.276
2,0.4747,0.872,3.7566,0.3
2,0.4002,0.8773,3.236,0.252
2,0.4631,0.852,3.1744,0.256
2,0.5193,0.8467,3.4064,0.284
2,0.4839,0.8707,3.0301,0.252
2,0.486,0.852,3.1068,0.344
2,0.3672,0.8893,2.8684,0.328
2,0.3158,0.9013,2.8999,0.332
2,0.2613,0.9133,2.7415,0.308
2,0.2775,0.912,3.0594,0.232
2,0.3658,0.896,2.8717,0.296
2,0.3479,0.9013,3.2563,0.344
2,0.4496,0.8627,3.4586,0.276
2,0.5153,0.8453,2.9065,0.316
2,0.3256,0.9013,3.0948,0.34
2,0.3701,0.8867,3.3431,0.332
2,0.26,0.9133,2.7512,0.368
2,0.3136,0.9093,2.9878,0.324
2,0.3036,0.904,3.4114,0.276
2,0.3394,0.9,3.0993,0.3
2,0.3789,0.892,3.1422,0.28
2,0.385,0.884,2.9631,0.288
2,0.3955,0.8853,2.7303,0.348
2,0.2682,0.9147,3.0659,0.292
2,0.2777,0.9187,2.8587,0.312
2,0.2988,0.916,2.6388,0.352
2,0.2777,0.9227,2.9828,0.296
2,0.3672,0.888,2.8362,0.336
2,0.346,0.896,2.6218,0.316
2,0.1954,0.9467,3.2255,0.272
2,0.3254,0.9027,3.0161,0.34
2,0.2965,0.9173,3.1264,0.312
2,0.2872,0.908,3.6621,0.332
2,0.2741,0.9267,3.0812,0.324
2,0.3424,0.9027,2.7724,0.32
2,0.3103,0.9013,2.9909,0.32
2,0.2592,0.9293,2.8218,0.34
2,0.1829,0.9453,2.9214,0.32
2,0.232,0.9267,3.0472,0.28
2,0.2345,0.9293,3.0016,0.32
2,0.3073,0.9107,3.2753,0.296
2,0.2662,0.9293,2.9322,0.316
2,0.249,0.9267,3.351,0.336
2,0.2975,0.9213,2.8622,0.308
2,0.2313,0.9333,3.1614,0.288
3,0.2054,0.9467,2.7993,0.252
2,0.2538,0.9147,3.5143,0.284
2,0.3431,0.8933,3.4969,0.316
2,0.1979,0.944,3.0432,0.336
