Time,Loss,Accuracy,valLoss,valAccuracy
12,2.5034,0.16,4.0905,0.1
4,2.1113,0.2987,3.528,0.172
4,1.8437,0.3667,2.8848,0.132
4,1.554,0.4947,2.3814,0.244
4,1.5313,0.484,4.0007,0.14
4,1.3124,0.5587,2.8432,0.22
4,1.1382,0.6,3.1767,0.288
4,1.0724,0.6413,3.1885,0.3
4,0.8358,0.7253,4.6599,0.232
4,0.8474,0.728,3.0541,0.288
4,0.4659,0.848,3.036,0.38
4,0.5652,0.8173,3.624,0.32
4,0.4082,0.8827,3.4343,0.328
4,0.3437,0.8947,2.8812,0.336
4,0.3097,0.9,4.0705,0.268
4,0.3069,0.8947,3.5848,0.316
4,0.3591,0.8933,3.2325,0.336
4,0.2979,0.908,4.0751,0.296
4,0.2869,0.904,3.0095,0.356
4,0.2043,0.9453,4.4528,0.276
4,0.2266,0.9307,3.2473,0.348
5,0.2953,0.9053,5.9508,0.244
5,0.4092,0.888,3.2485,0.332
5,0.1848,0.9307,3.4723,0.292
5,0.2141,0.932,3.6292,0.356
4,0.1077,0.9587,3.4897,0.32
4,0.1729,0.9387,3.2654,0.332
4,0.0975,0.9707,3.0647,0.356
4,0.1804,0.936,3.5267,0.356
4,0.2271,0.9227,3.7041,0.336
5,0.3103,0.9053,4.5263,0.28
5,0.1723,0.9467,3.8997,0.308
5,0.1374,0.9573,3.3273,0.38
4,0.0551,0.9787,3.0195,0.388
5,0.0627,0.98,3.3617,0.388
5,0.09,0.9693,3.1507,0.392
5,0.0816,0.98,3.5534,0.34
5,0.1021,0.972,4.9427,0.304
5,0.1801,0.9387,4.6798,0.248
5,0.3463,0.88,4.499,0.336
5,0.2378,0.9187,4.5734,0.304
5,0.1268,0.96,4.8194,0.28
5,0.0902,0.968,3.4483,0.328
5,0.049,0.9867,3.6569,0.34
5,0.0295,0.9907,3.1504,0.364
5,0.038,0.9853,3.6525,0.344
5,0.0364,0.992,3.2967,0.34
5,0.0315,0.9907,3.2969,0.356
5,0.0185,0.992,3.5242,0.328
5,0.0131,0.996,3.4222,0.364
5,0.0439,0.9813,3.6023,0.352
4,0.2359,0.9347,4.1637,0.284
5,0.4585,0.8667,5.3435,0.244
5,0.2599,0.9267,3.9539,0.328
5,0.1682,0.9467,3.4311,0.344
5,0.1054,0.9667,3.7295,0.38
5,0.0502,0.984,2.9478,0.432
5,0.0751,0.9787,3.3938,0.38
5,0.0541,0.976,3.4798,0.364
5,0.0743,0.9787,3.1656,0.364
5,0.0933,0.964,3.6795,0.324
5,0.1649,0.9533,3.1338,0.408
4,0.0692,0.9747,4.1951,0.364
5,0.0316,0.988,3.2579,0.38
5,0.0276,0.9933,3.4082,0.396
4,0.0953,0.9733,3.6167,0.392
5,0.0673,0.9827,3.4977,0.348
5,0.2599,0.9453,5.867,0.244
4,0.2911,0.912,3.471,0.404
5,0.1658,0.9453,3.6009,0.376
4,0.0608,0.976,2.9003,0.364
5,0.0414,0.9853,3.3388,0.348
5,0.0382,0.9853,3.9235,0.368
5,0.0976,0.972,3.7248,0.268
5,0.1104,0.9573,3.3284,0.38
4,0.0514,0.9813,3.4692,0.304
4,0.1008,0.964,4.1305,0.316
5,0.0521,0.9787,3.4355,0.368
5,0.0301,0.9893,3.6971,0.336
5,0.0306,0.9907,3.5611,0.36
5,0.0387,0.984,3.6236,0.28
5,0.0419,0.9867,3.5505,0.348
5,0.0484,0.9813,3.8667,0.34
5,0.0453,0.9853,3.8433,0.352
5,0.0296,0.9867,3.8428,0.264
5,0.232,0.9293,5.1653,0.316
5,0.4155,0.88,7.263,0.308
4,0.2778,0.92,4.206,0.392
5,0.1773,0.9413,3.6759,0.356
5,0.1136,0.972,3.893,0.276
5,0.0327,0.992,3.4444,0.364
4,0.0105,0.996,3.301,0.392
5,0.0087,0.9947,3.3074,0.372
5,0.0074,0.9947,3.3768,0.36
4,0.007,0.996,3.4572,0.352
5,0.0059,0.996,3.504,0.364
5,0.0059,0.9973,3.4519,0.372
5,0.0061,0.996,3.4552,0.364
5,0.0063,0.996,3.4548,0.36
5,0.0141,0.992,3.5397,0.396
