Time,Loss,Accuracy,valLoss,valAccuracy
12,3.4151,0.136,2.9794,0.1
4,2.5854,0.2547,3.5682,0.1
4,2.2417,0.3347,6.8488,0.1
4,2.1657,0.3587,4.934,0.136
4,2.167,0.384,3.7252,0.248
4,1.75,0.4773,5.6324,0.2
4,1.528,0.544,5.1659,0.176
4,1.4047,0.5773,3.7909,0.2
4,1.2812,0.6027,5.5184,0.232
4,1.2081,0.6253,5.0097,0.196
4,1.0213,0.676,7.7331,0.124
4,1.064,0.692,6.4514,0.224
4,0.8176,0.768,4.5981,0.244
4,0.6704,0.792,3.5986,0.276
4,0.596,0.828,4.109,0.248
4,0.4918,0.8533,3.3918,0.288
4,0.5397,0.8347,7.183,0.176
4,0.696,0.7973,4.5197,0.28
4,0.4457,0.864,4.0492,0.276
4,0.2228,0.9347,3.9695,0.272
4,0.2676,0.924,3.8753,0.24
4,0.3823,0.8907,5.0812,0.216
4,0.3715,0.892,4.7582,0.312
4,0.2646,0.9347,3.2844,0.328
4,0.2896,0.9133,4.5439,0.244
4,0.4517,0.8787,3.2012,0.356
4,0.3402,0.9053,4.5654,0.296
4,0.38,0.892,4.8906,0.244
4,0.2545,0.928,4.3525,0.296
4,0.3059,0.9147,3.9765,0.292
4,0.4179,0.876,4.7906,0.264
4,0.6974,0.824,24.4903,0.164
4,0.8384,0.7773,13.534,0.196
4,0.7847,0.82,4.1858,0.28
4,0.5611,0.8613,3.9148,0.308
4,0.2338,0.932,2.9361,0.332
4,0.0824,0.9747,2.9024,0.34
4,0.0727,0.9733,3.2713,0.316
4,0.0507,0.984,3.0608,0.376
4,0.0452,0.9853,3.1359,0.364
4,0.0328,0.9907,2.9265,0.38
4,0.024,0.992,2.9284,0.36
4,0.0221,0.9893,3.0083,0.348
4,0.0532,0.984,3.3883,0.352
4,0.0548,0.988,2.9037,0.364
4,0.0438,0.9853,2.9787,0.384
4,0.048,0.9827,3.3413,0.328
4,0.0665,0.98,3.6452,0.296
4,0.2037,0.94,3.6992,0.328
4,1.4067,0.708,220.9778,0.1
4,2.0355,0.5907,8.7344,0.164
4,1.6422,0.6307,4.2331,0.272
4,0.5008,0.8627,3.8459,0.328
4,0.2428,0.9373,3.0084,0.32
4,0.1326,0.9627,2.7583,0.384
4,0.078,0.972,2.5968,0.372
4,0.027,0.992,2.9699,0.352
4,0.0429,0.9853,2.8381,0.344
4,0.0613,0.984,3.0864,0.328
4,0.0367,0.9853,2.7917,0.388
4,0.0254,0.992,2.7236,0.372
4,0.0144,0.9947,2.7339,0.356
4,0.0113,0.996,2.7089,0.372
4,0.0195,0.992,2.826,0.364
4,0.0089,0.9973,2.7463,0.396
4,0.0132,0.9947,2.7343,0.412
4,0.0107,0.996,2.7639,0.38
4,0.0052,0.996,2.746,0.396
4,0.0086,0.9947,2.7206,0.384
4,0.0152,0.996,2.7889,0.392
4,0.0092,0.9947,2.7769,0.388
4,0.0056,0.9987,2.7386,0.4
4,0.0085,0.9973,2.788,0.388
4,0.0133,0.9933,3.0543,0.404
4,0.0841,0.9787,3.4557,0.352
4,0.1359,0.9587,3.5122,0.328
4,0.2843,0.9253,4.6108,0.264
4,2.046,0.6013,35.1704,0.156
4,2.5031,0.2947,92.4239,0.136
4,2.153,0.4147,2.7498,0.268
4,1.3855,0.604,3.2521,0.228
4,0.6199,0.8133,2.3888,0.352
4,0.3313,0.9013,2.5291,0.32
4,0.1236,0.968,2.545,0.38
4,0.0635,0.98,2.6852,0.364
4,0.0576,0.984,2.8424,0.38
4,0.0596,0.98,2.7622,0.38
4,0.0719,0.9733,3.3536,0.364
4,0.0481,0.9893,3.4382,0.352
4,0.0698,0.9787,3.3497,0.352
4,0.0569,0.972,3.4195,0.364
4,0.0417,0.984,3.4204,0.348
4,0.0656,0.98,3.6228,0.3
4,0.1752,0.944,4.1056,0.308
4,0.3761,0.9013,5.2616,0.276
4,0.2766,0.92,2.9988,0.36
4,0.1531,0.9547,3.1167,0.312
4,0.105,0.9707,2.6039,0.376
4,0.0416,0.9867,2.6751,0.392
4,0.0202,0.9947,2.6472,0.404
