Time,Loss,Accuracy,valLoss,valAccuracy
499,3.9334,0.2867,1.8526,0.26
12,1.8731,0.388,1.2294,0.504
13,1.5956,0.476,1.5514,0.532
12,1.4095,0.5547,1.9028,0.476
12,1.1818,0.596,9.2622,0.544
13,0.9967,0.66,9.174,0.516
12,0.9041,0.6613,6.2354,0.388
12,0.9186,0.6733,1.3436,0.608
12,0.8522,0.7,1.2531,0.68
13,0.8663,0.6933,1.6683,0.656
12,0.7993,0.7027,0.9261,0.72
13,0.8019,0.7147,7.647,0.348
12,0.7147,0.7213,6.2728,0.36
12,0.6945,0.76,1.3714,0.612
13,0.6768,0.7467,2.8267,0.596
12,0.6578,0.7693,0.9816,0.692
12,0.5824,0.792,1.8787,0.572
12,0.5437,0.7973,5.399,0.644
13,0.4661,0.844,1.106,0.728
12,0.4773,0.84,1.103,0.668
13,0.6105,0.7947,2.7764,0.568
12,0.4424,0.8373,3.4951,0.748
12,0.4503,0.8307,1.1305,0.776
13,0.4014,0.8547,5.4609,0.624
12,0.36,0.88,1.8895,0.728
12,0.385,0.8573,1.3238,0.708
12,0.3415,0.8667,0.6498,0.796
13,0.3863,0.8733,7.0354,0.464
12,0.3032,0.8853,1.1959,0.792
12,0.2045,0.9267,0.6435,0.832
12,0.2312,0.9253,2.8483,0.54
12,0.2148,0.9293,0.8195,0.772
13,0.2177,0.9253,1.1984,0.732
12,0.2338,0.9107,1.1918,0.808
13,0.2015,0.936,1.2314,0.776
13,0.1785,0.9453,1.3773,0.756
13,0.2276,0.9147,0.8387,0.788
13,0.1948,0.9333,5.314,0.488
12,0.1349,0.9467,1.6081,0.732
12,0.1718,0.9453,1.2467,0.768
13,0.1318,0.9533,1.1354,0.752
12,0.1489,0.952,2.9921,0.628
12,0.2012,0.9213,0.9356,0.776
13,0.1452,0.9533,0.7458,0.804
13,0.1479,0.948,1.1679,0.7
13,0.0807,0.9693,0.72,0.82
12,0.0841,0.9747,2.671,0.728
12,0.0855,0.968,1.603,0.716
12,0.0917,0.9667,1.6097,0.7
13,0.1056,0.9667,0.8113,0.796
12,0.1391,0.956,1.6876,0.712
12,0.0877,0.9733,1.4809,0.82
12,0.0879,0.968,0.852,0.828
12,0.1147,0.9547,1.0618,0.764
13,0.0545,0.984,2.4286,0.76
12,0.0201,0.996,1.9418,0.748
13,0.0324,0.9893,2.1758,0.74
12,0.0657,0.976,1.9248,0.756
13,0.0836,0.9813,7.1829,0.496
12,0.1351,0.956,2.0641,0.748
12,0.081,0.972,1.1304,0.784
12,0.0453,0.988,1.0882,0.804
13,0.0415,0.988,5.0568,0.744
12,0.0292,0.9907,4.0036,0.76
12,0.03,0.9893,3.5867,0.736
12,0.0865,0.9667,1.5273,0.776
12,0.0449,0.9827,3.0799,0.784
13,0.0481,0.984,2.7687,0.724
12,0.0519,0.9827,1.0885,0.796
12,0.0254,0.9907,1.9932,0.776
12,0.0103,0.9987,2.6695,0.776
13,0.0361,0.992,1.0773,0.804
12,0.0459,0.98,1.4298,0.78
12,0.0222,0.9893,1.2206,0.776
12,0.0674,0.976,0.8707,0.828
13,0.0341,0.9853,3.6494,0.716
13,0.0484,0.988,3.9071,0.768
12,0.0312,0.9907,1.5143,0.788
12,0.019,0.9933,1.5527,0.788
12,0.0307,0.9907,1.7224,0.792
