Time,Loss,Accuracy,valLoss,valAccuracy
9,2.1745,0.2643,2.5704,0.1
6,1.6763,0.4371,2.9389,0.1
6,1.3893,0.5214,3.4582,0.1
6,1.2189,0.5986,3.5106,0.1
6,1.1399,0.6186,3.8188,0.1
6,1.0352,0.6571,3.9219,0.1
6,0.8095,0.7229,4.7508,0.1
6,0.7237,0.7357,5.0107,0.1
6,0.6281,0.7743,6.5761,0.1
6,0.5641,0.8043,3.2474,0.3167
6,0.7182,0.7643,1.93,0.5333
6,0.581,0.8043,2.504,0.48
6,0.581,0.82,2.8363,0.5
6,0.4408,0.8543,2.8902,0.4933
6,0.4451,0.8486,3.6149,0.4067
6,0.3035,0.8986,1.6708,0.5467
6,0.354,0.8829,4.6608,0.33
6,0.3713,0.8771,3.2295,0.42
6,0.2979,0.8971,1.87,0.5733
7,0.2309,0.9229,3.5322,0.4667
6,0.2973,0.9,3.2607,0.4167
6,0.3682,0.8786,2.6307,0.4967
6,0.3116,0.8957,2.5995,0.5233
6,0.2213,0.9243,5.5924,0.3467
6,0.1462,0.9514,1.6354,0.66
6,0.1811,0.9414,2.7748,0.5233
6,0.2251,0.9286,3.4537,0.4433
6,0.1769,0.9414,2.9603,0.49
6,0.1808,0.9314,4.5822,0.3767
6,0.2469,0.9243,2.4757,0.5167
6,0.1885,0.9343,2.7371,0.5367
6,0.2083,0.9371,5.1435,0.4267
6,0.2064,0.9214,5.4466,0.3833
6,0.1815,0.9343,1.9179,0.6067
6,0.108,0.9686,2.036,0.62
6,0.1069,0.9657,2.0407,0.6167
6,0.0886,0.9671,2.6447,0.5433
6,0.177,0.9314,2.4527,0.5533
6,0.1054,0.9614,2.1324,0.5967
6,0.0764,0.9714,1.796,0.6467
6,0.0923,0.9714,2.5443,0.5767
6,0.1149,0.9629,2.4837,0.5633
6,0.1176,0.9629,1.9531,0.6467
6,0.1032,0.9586,3.8082,0.4133
6,0.2622,0.9214,3.2376,0.5033
6,0.3454,0.8886,4.8047,0.4
6,0.2527,0.9143,3.6521,0.4333
6,0.2107,0.9243,2.5477,0.53
6,0.1225,0.9557,2.4491,0.6167
6,0.1219,0.97,1.9832,0.6233
6,0.1238,0.9571,2.1047,0.5933
6,0.0913,0.9671,2.7226,0.5367
7,0.0719,0.9814,2.2662,0.55
6,0.0711,0.9743,2.555,0.55
6,0.0594,0.98,2.3581,0.5633
6,0.0274,0.99,1.85,0.6533
6,0.0326,0.9929,2.0587,0.5967
6,0.0246,0.9914,1.7908,0.63
6,0.0213,0.9957,2.1598,0.6267
6,0.0448,0.9857,2.6281,0.5533
6,0.0441,0.9886,2.1567,0.6733
6,0.039,0.9871,2.3516,0.5933
6,0.0595,0.98,2.8174,0.5267
6,0.1686,0.9429,2.6136,0.5633
6,0.3226,0.9,4.9721,0.47
6,0.2169,0.9371,2.9671,0.56
6,0.1932,0.9443,2.5419,0.5867
6,0.131,0.9557,2.5194,0.5867
6,0.069,0.9743,2.1787,0.6167
6,0.0678,0.9743,2.3399,0.57
6,0.1532,0.9486,2.9056,0.5233
6,0.1492,0.9557,4.3735,0.43
6,0.0801,0.9714,2.8097,0.51
6,0.0348,0.9886,2.1941,0.6067
6,0.076,0.9771,2.6817,0.5733
6,0.1231,0.96,2.9702,0.5533
6,0.1954,0.9514,2.9131,0.5133
6,0.1409,0.9557,3.0611,0.52
8,0.0863,0.9757,2.1825,0.6433
6,0.0265,0.9943,2.1278,0.66
6,0.0177,0.9957,1.8641,0.6567
6,0.0319,0.9914,2.2448,0.6333
6,0.0095,0.9986,2.0478,0.6233
6,0.0428,0.9914,2.7495,0.5933
6,0.0402,0.9886,2.6344,0.58
6,0.0555,0.9786,2.6966,0.5967
6,0.0873,0.9671,3.0466,0.5433
