Time,Loss,Accuracy,valLoss,valAccuracy
9,2.1549,0.2529,2.3926,0.1
6,1.7866,0.3829,2.6119,0.1
6,1.4121,0.5129,2.9374,0.1
6,1.4388,0.4829,3.9617,0.1
6,1.1642,0.6014,4.9336,0.1
6,1.0082,0.6486,4.2326,0.1
6,0.929,0.6871,5.2196,0.1
6,0.8014,0.7257,5.7615,0.1
6,0.8049,0.7214,5.4065,0.1133
6,0.5928,0.8014,2.483,0.3833
6,0.7408,0.7443,2.1932,0.4333
6,0.6171,0.7914,2.5814,0.46
6,0.4799,0.84,4.0153,0.3533
6,0.4996,0.8386,3.0462,0.4867
6,0.4176,0.8471,8.4781,0.1767
6,0.3655,0.8714,1.6548,0.6167
6,0.4665,0.8429,2.503,0.5033
6,0.4112,0.8571,2.9272,0.4933
6,0.4134,0.8486,3.4667,0.4133
7,0.3277,0.8843,3.9721,0.3667
6,0.375,0.8771,3.6696,0.41
6,0.3557,0.8729,4.4985,0.3867
6,0.2326,0.9243,2.4807,0.5467
6,0.2419,0.9229,2.5068,0.47
6,0.2441,0.9214,3.7999,0.4333
6,0.2007,0.9357,2.9567,0.4833
6,0.1622,0.9429,2.6264,0.51
6,0.2187,0.9257,1.658,0.6
6,0.125,0.9571,1.6227,0.5967
6,0.13,0.9586,1.8579,0.57
6,0.1359,0.9586,2.1118,0.6067
6,0.0856,0.9743,1.7546,0.6433
6,0.1317,0.9571,1.7651,0.6
7,0.2232,0.9229,3.6581,0.44
6,0.2501,0.9071,5.2493,0.3367
6,0.3348,0.8843,3.5987,0.4633
6,0.3243,0.9071,3.3906,0.48
6,0.2493,0.9129,4.4179,0.4233
6,0.1668,0.9457,2.067,0.5933
6,0.1977,0.9314,2.0316,0.5733
6,0.2038,0.9343,3.1002,0.4533
6,0.1459,0.9471,2.5178,0.6033
6,0.113,0.9671,2.3788,0.54
6,0.1078,0.9643,1.7454,0.6267
6,0.0758,0.9771,2.1492,0.6233
