Time,Loss,Accuracy,valLoss,valAccuracy
10,1.7746,0.264,2.1002,0.2
7,1.6189,0.32,1.8831,0.2
7,1.5057,0.3693,1.8525,0.2
7,1.4527,0.3653,2.3549,0.2
7,1.3163,0.4653,1.5964,0.36
7,1.3264,0.448,1.7253,0.38
7,1.291,0.48,1.4811,0.396
7,1.2065,0.5187,1.785,0.42
7,1.206,0.5147,2.0463,0.396
7,1.1397,0.544,2.3075,0.38
7,1.1491,0.5493,3.3813,0.264
7,1.0631,0.5787,1.6815,0.416
8,1.0548,0.5987,3.6626,0.256
7,1.0434,0.584,1.8038,0.444
7,0.9975,0.6227,3.2772,0.316
7,1.06,0.5813,1.8369,0.408
7,0.9299,0.6453,2.3855,0.372
7,0.8624,0.6707,2.3309,0.368
7,0.8676,0.66,2.309,0.396
7,0.8844,0.6653,2.0125,0.424
7,0.7744,0.7027,2.1793,0.372
7,0.6953,0.7333,1.5659,0.492
7,0.6772,0.7733,3.4744,0.352
7,0.6811,0.7627,2.5796,0.388
7,0.7128,0.7373,1.9846,0.4
7,0.5001,0.816,1.8503,0.444
7,0.5448,0.7973,2.2263,0.412
7,0.541,0.8293,2.1359,0.448
7,0.4849,0.8333,2.2444,0.44
7,0.4527,0.8387,2.1524,0.48
7,0.409,0.852,2.4187,0.424
7,0.3852,0.8627,2.8279,0.376
7,0.3415,0.8827,2.4214,0.46
7,0.3708,0.8747,2.2278,0.412
7,0.3899,0.864,2.0944,0.444
7,0.4162,0.8573,1.9571,0.5
7,0.3702,0.8787,2.0528,0.46
7,0.2794,0.9133,2.3119,0.476
7,0.2598,0.9187,2.1292,0.464
7,0.2341,0.92,2.5546,0.456
7,0.2868,0.8987,2.4048,0.432
7,0.2265,0.924,2.9086,0.448
7,0.3223,0.8907,2.8066,0.388
7,0.2692,0.9,2.3366,0.472
7,0.2223,0.932,2.4309,0.448
7,0.1404,0.952,2.4489,0.496
7,0.2203,0.924,2.9381,0.408
7,0.18,0.932,2.13,0.456
7,0.1791,0.9427,2.5756,0.428
7,0.1336,0.9493,2.6276,0.464
7,0.2194,0.9213,3.3839,0.396
7,0.2227,0.924,2.6717,0.452
7,0.1763,0.9453,3.0162,0.388
7,0.174,0.94,2.607,0.42
7,0.1195,0.9667,2.509,0.452
7,0.1493,0.948,2.6154,0.468
7,0.1553,0.9507,2.3329,0.508
7,0.1385,0.956,2.2572,0.516
7,0.1561,0.9493,3.4039,0.36
7,0.2983,0.8947,2.6069,0.416
7,0.1521,0.9573,2.5519,0.488
7,0.1512,0.9387,2.5515,0.412
7,0.0829,0.9747,2.6192,0.492
7,0.128,0.9533,3.7381,0.42
7,0.11,0.9747,2.4753,0.444
7,0.0841,0.9707,3.0295,0.428
7,0.1039,0.9653,3.0085,0.444
7,0.0807,0.9747,2.4916,0.508
7,0.1018,0.9667,2.7815,0.48
7,0.1409,0.964,2.9478,0.44
7,0.1344,0.952,2.9504,0.416
7,0.1706,0.944,3.1844,0.408
7,0.1455,0.9507,2.6638,0.472
7,0.1218,0.9587,2.6558,0.44
7,0.0787,0.972,2.2453,0.552
7,0.0586,0.9787,2.6813,0.468
8,0.034,0.9933,2.7142,0.488
7,0.0784,0.9773,2.5028,0.488
7,0.0942,0.968,3.172,0.44
7,0.1824,0.9373,3.3028,0.416
7,0.1398,0.9533,2.7715,0.452
7,0.1305,0.96,2.1763,0.48
7,0.0616,0.9733,2.607,0.492
7,0.0537,0.9813,2.4778,0.504
7,0.0836,0.9733,2.5884,0.44
7,0.0698,0.9773,2.6462,0.448
7,0.1285,0.96,2.9426,0.424
7,0.0688,0.976,2.6381,0.468
7,0.031,0.9893,2.6146,0.504
7,0.0481,0.984,2.6449,0.48
7,0.0345,0.9907,2.946,0.508
7,0.1143,0.9547,2.4416,0.496
7,0.1082,0.9667,3.2574,0.428
7,0.0734,0.9693,2.671,0.452
7,0.0854,0.9747,3.3041,0.424
7,0.0781,0.9733,3.0461,0.448
7,0.0704,0.9733,3.0975,0.412
7,0.0341,0.9907,2.9031,0.472
7,0.0512,0.9867,2.9757,0.428
7,0.0601,0.9813,3.1918,0.456
