Time,Loss,Accuracy,valLoss,valAccuracy
11,1.8022,0.2413,1.8477,0.2
7,1.6407,0.2973,2.1897,0.2
7,1.5606,0.324,2.1115,0.2
7,1.4888,0.3707,1.572,0.264
7,1.42,0.404,1.8652,0.288
7,1.3665,0.4453,1.6081,0.372
7,1.3002,0.468,1.5274,0.42
7,1.3071,0.4733,1.6891,0.376
6,1.2556,0.4853,1.5198,0.368
7,1.2024,0.5293,1.7729,0.44
7,1.1698,0.5373,1.8419,0.38
7,1.1201,0.5453,2.2919,0.304
7,1.1024,0.544,2.0005,0.408
7,1.0366,0.5933,1.5432,0.436
7,1.0374,0.5987,2.7978,0.24
7,1.0295,0.5933,2.6741,0.316
7,0.9391,0.648,2.9259,0.264
7,0.9037,0.6507,2.8103,0.304
7,0.8498,0.6613,1.9138,0.376
7,0.8581,0.6493,2.2187,0.352
7,0.6996,0.7573,2.1512,0.344
7,0.7054,0.7187,2.3267,0.4
7,0.731,0.7227,1.9911,0.38
7,0.6459,0.7813,2.0092,0.456
7,0.5864,0.7973,2.0116,0.416
7,0.5999,0.7893,2.252,0.372
7,0.5624,0.792,2.374,0.456
7,0.4905,0.8427,1.9683,0.444
7,0.4157,0.8547,2.3827,0.404
6,0.4536,0.856,2.5126,0.396
7,0.4196,0.856,1.8501,0.5
6,0.4392,0.8453,2.1872,0.428
8,0.3923,0.8573,3.3337,0.304
7,0.4605,0.8453,2.7549,0.404
7,0.3224,0.888,1.9415,0.484
7,0.2601,0.916,2.1457,0.468
7,0.2993,0.8987,2.5666,0.464
7,0.2334,0.912,2.2974,0.456
7,0.2841,0.8947,2.1921,0.484
7,0.2652,0.9027,2.2933,0.508
7,0.312,0.8867,2.5732,0.448
7,0.292,0.9093,2.3449,0.448
7,0.163,0.94,2.1404,0.5
7,0.2483,0.9187,2.5006,0.452
7,0.193,0.9387,2.4462,0.428
7,0.1519,0.9453,2.7604,0.408
7,0.2244,0.9173,2.7316,0.452
7,0.2633,0.9133,2.6001,0.436
7,0.2951,0.9013,2.6313,0.492
7,0.2018,0.928,2.0347,0.52
7,0.2695,0.908,2.4653,0.436
7,0.2331,0.9227,2.4315,0.484
7,0.1702,0.9467,2.3044,0.48
7,0.1484,0.9547,2.7272,0.428
7,0.2659,0.912,2.3035,0.448
7,0.1323,0.9613,2.2347,0.468
8,0.1205,0.9587,2.3929,0.484
7,0.1084,0.968,2.3544,0.488
7,0.1144,0.9653,2.3408,0.456
7,0.1935,0.9373,2.9627,0.424
7,0.2427,0.9267,2.6179,0.456
7,0.1919,0.936,2.8818,0.436
7,0.2282,0.9147,2.6803,0.452
7,0.1406,0.9533,2.3653,0.444
7,0.1766,0.9493,2.6078,0.404
7,0.1025,0.9627,2.6788,0.424
7,0.0992,0.9747,2.3758,0.496
7,0.0765,0.9773,2.8047,0.476
7,0.0932,0.9667,2.8385,0.44
6,0.111,0.9627,2.5679,0.476
7,0.1463,0.9467,3.1303,0.432
7,0.149,0.9453,2.9366,0.448
7,0.1335,0.9547,3.1563,0.44
7,0.1202,0.9587,2.8505,0.456
7,0.1792,0.9413,2.7121,0.416
7,0.1338,0.9547,2.4124,0.452
7,0.0851,0.9787,2.7853,0.448
7,0.0634,0.98,2.6824,0.476
7,0.1051,0.976,2.6854,0.48
7,0.1275,0.9547,2.8881,0.412
7,0.0713,0.9747,2.4632,0.476
7,0.045,0.984,2.7333,0.42
7,0.0702,0.9787,3.0162,0.444
7,0.0564,0.9787,2.6368,0.476
7,0.141,0.9467,2.5834,0.464
7,0.1012,0.9653,2.8611,0.468
7,0.0942,0.9707,2.5349,0.492
7,0.0849,0.9773,2.5838,0.5
7,0.0824,0.976,3.1058,0.444
7,0.1205,0.964,3.2139,0.436
7,0.0913,0.968,2.8033,0.46
7,0.0955,0.968,2.5974,0.48
7,0.1002,0.9733,2.9343,0.46
7,0.0494,0.988,2.9453,0.46
7,0.0859,0.9693,3.0041,0.388
7,0.1002,0.9693,2.6419,0.476
7,0.074,0.976,2.3449,0.5
7,0.0422,0.9827,2.5812,0.476
6,0.0714,0.976,2.3543,0.524
6,0.0229,0.9947,2.2343,0.528
