Time,Loss,Accuracy,valLoss,valAccuracy
686,3.6852,0.1057,5.6181,0.1
5,2.8245,0.1357,4.3917,0.1
5,2.4915,0.2071,2.8928,0.1567
5,2.3483,0.2514,2.6928,0.2133
5,2.3775,0.2686,4.6299,0.1
5,2.3466,0.2543,3.3963,0.12
5,2.0757,0.3043,3.0742,0.1533
5,1.9437,0.3829,3.6207,0.1533
5,1.7771,0.41,8.5615,0.1367
5,1.7678,0.4414,3.1639,0.2167
5,1.6478,0.4514,5.4795,0.1967
5,1.5149,0.4957,4.7984,0.1833
5,1.3896,0.5486,5.074,0.1733
5,1.2511,0.5771,5.1269,0.1733
5,1.0243,0.6629,8.389,0.18
5,1.0401,0.6614,6.9561,0.1633
5,0.849,0.7286,4.6249,0.2167
5,0.6463,0.7986,3.5237,0.3133
5,0.6037,0.7929,5.2816,0.1933
5,0.5749,0.8171,5.1662,0.2633
5,0.4687,0.8529,4.067,0.3067
5,0.3506,0.8914,3.7303,0.2633
5,0.3011,0.9071,4.0059,0.2833
5,0.5435,0.8314,7.8969,0.1833
5,0.423,0.8629,3.6123,0.33
5,0.2096,0.93,4.0304,0.3067
5,0.2604,0.9186,5.9024,0.27
5,0.3789,0.8829,4.7192,0.26
5,0.2396,0.9243,5.757,0.2567
5,0.2638,0.8971,5.1095,0.2967
5,0.1808,0.9386,4.801,0.2867
5,0.2031,0.9186,4.4627,0.2733
5,0.2113,0.9171,4.4996,0.3333
5,0.1598,0.95,5.1954,0.29
5,0.1209,0.9529,4.322,0.32
5,0.1005,0.9686,4.8766,0.2867
5,0.2711,0.9129,5.3618,0.2967
5,0.2554,0.9114,6.1368,0.2467
5,0.4427,0.8671,4.7878,0.2533
5,0.3327,0.8986,4.8934,0.3
5,0.2976,0.9014,4.9837,0.3133
5,0.186,0.9414,6.1539,0.21
5,0.2477,0.92,5.6774,0.3167
5,0.1212,0.9586,6.0542,0.2333
5,0.0948,0.9643,4.969,0.3033
5,0.1082,0.9686,4.8437,0.2667
5,0.0838,0.9743,5.1274,0.2467
5,0.1391,0.9543,4.3527,0.3033
5,0.2377,0.9229,6.0776,0.27
5,0.2186,0.9343,6.0778,0.2533
5,0.3259,0.8871,5.5621,0.3167
5,0.172,0.9457,5.5247,0.27
5,0.1409,0.9571,4.6245,0.2967
5,0.1038,0.9629,4.6029,0.3267
5,0.1361,0.9543,4.676,0.3267
5,0.1227,0.9629,5.4907,0.3067
5,0.0976,0.9657,4.4975,0.3133
5,0.1445,0.9514,5.0945,0.2667
5,0.1979,0.9357,5.0692,0.32
5,0.1604,0.9557,5.4799,0.27
5,0.1119,0.9614,5.2001,0.2633
5,0.1492,0.9486,5.5232,0.27
5,0.1651,0.9543,5.7303,0.3067
5,0.102,0.97,4.527,0.3167
5,0.1749,0.9486,4.4878,0.2733
5,0.2371,0.9271,4.355,0.3133
5,0.0943,0.9714,4.6692,0.3233
5,0.1236,0.9614,5.02,0.2733
5,0.1527,0.95,5.6902,0.2733
5,0.1119,0.9643,4.9458,0.27
5,0.0284,0.99,4.4756,0.31
5,0.0308,0.99,4.6347,0.2667
5,0.066,0.9829,4.7203,0.3167
5,0.1511,0.96,4.938,0.3467
5,0.1949,0.95,5.4212,0.2733
5,0.2173,0.9357,6.6208,0.2633
5,0.117,0.9614,4.9492,0.2567
5,0.1065,0.97,5.9664,0.2833
5,0.1387,0.9586,5.6332,0.2767
5,0.2077,0.9429,5.4857,0.28
5,0.0825,0.9743,5.2572,0.2967
5,0.0386,0.9857,5.1625,0.33
5,0.0803,0.9671,5.1814,0.2967
5,0.0689,0.9757,4.4111,0.3067
5,0.1242,0.9586,5.7535,0.26
5,0.1097,0.9629,5.0982,0.3033
5,0.1672,0.9529,6.3605,0.27
5,0.1724,0.9329,7.4642,0.26
5,0.2507,0.9371,6.7194,0.3
5,0.1615,0.9586,5.5474,0.2667
5,0.065,0.9843,4.9184,0.3267
5,0.0262,0.9943,4.8589,0.3
5,0.0495,0.9829,4.4658,0.2933
5,0.0304,0.9871,4.791,0.3133
5,0.0221,0.9943,4.6874,0.2933
5,0.005,0.9986,4.4984,0.2967
5,0.004,0.9986,4.4393,0.3233
5,0.0167,0.9957,4.928,0.3033
5,0.007,0.9986,4.4816,0.3133
5,0.0017,1,4.4929,0.32
