Time,Loss,Accuracy,valLoss,valAccuracy
9,2.0249,0.2914,2.5261,0.1
6,1.7954,0.3986,2.8176,0.1
6,1.5221,0.4771,3.1669,0.1
6,1.2922,0.5514,3.5352,0.1
6,1.1849,0.6043,4.7646,0.1
6,1.065,0.6443,5.2308,0.1
6,0.9026,0.6886,5.6968,0.1
6,0.8346,0.6857,6.7237,0.1
6,0.7919,0.7186,4.8748,0.1
6,0.5607,0.8086,2.2108,0.4433
6,0.5224,0.8157,2.7053,0.3833
6,0.5983,0.7943,2.0582,0.51
6,0.5285,0.8214,2.6157,0.4767
6,0.3658,0.8686,2.5972,0.4833
6,0.3785,0.8771,2.8676,0.4667
6,0.3461,0.89,7.6791,0.3033
6,0.2665,0.9057,2.2966,0.5267
7,0.275,0.9057,3.1358,0.44
6,0.314,0.8757,4.8313,0.3467
6,0.3881,0.8686,3.3522,0.3967
6,0.3702,0.8757,3.3297,0.4967
6,0.2875,0.9057,4.9378,0.3433
6,0.209,0.9329,2.4192,0.5433
7,0.1943,0.93,2.3516,0.5867
6,0.2569,0.9171,3.045,0.5133
6,0.2661,0.9129,2.4911,0.5333
6,0.2603,0.9129,3.0259,0.48
6,0.2305,0.9243,2.3259,0.5467
6,0.2214,0.9214,5.7043,0.35
6,0.2727,0.91,3.188,0.4867
6,0.1635,0.9514,2.1565,0.5633
7,0.1538,0.9571,2.5747,0.6
6,0.1256,0.9557,1.9079,0.6233
6,0.1304,0.9629,1.9915,0.59
6,0.1078,0.9629,2.1658,0.57
6,0.1261,0.9586,1.9597,0.6167
6,0.1264,0.96,3.3419,0.5333
7,0.1753,0.9371,3.3692,0.4833
6,0.1794,0.9386,2.1964,0.59
6,0.1481,0.9614,2.1704,0.61
6,0.1865,0.9257,3.6952,0.4133
6,0.1904,0.9329,1.9881,0.6133
6,0.1467,0.9443,2.1097,0.6067
6,0.1534,0.9557,2.35,0.5667
6,0.1678,0.9486,4.4806,0.4167
6,0.1416,0.9514,3.0899,0.5267
6,0.1245,0.9557,2.8597,0.58
6,0.0938,0.9671,2.0076,0.6333
6,0.0924,0.9729,2.9212,0.54
7,0.1112,0.9686,2.0234,0.5967
6,0.1259,0.9686,2.6544,0.61
6,0.0891,0.97,1.9528,0.64
6,0.0969,0.9743,2.7725,0.58
6,0.0891,0.9686,2.6088,0.5233
6,0.0846,0.9729,2.5178,0.6033
6,0.115,0.96,3.3187,0.5333
7,0.1127,0.9586,3.221,0.5367
6,0.1873,0.9386,2.2078,0.5633
6,0.2467,0.9286,3.8552,0.41
6,0.1208,0.9586,2.3941,0.6133
6,0.0812,0.9729,2.5044,0.56
6,0.1217,0.9614,2.4906,0.5967
6,0.0742,0.9729,2.1556,0.57
7,0.1123,0.9657,2.6794,0.4767
6,0.0686,0.9757,2.294,0.5567
6,0.0747,0.9786,1.8887,0.6067
6,0.0986,0.9714,5.6322,0.3933
6,0.075,0.9729,2.4788,0.6133
6,0.0539,0.9814,2.1206,0.62
6,0.0669,0.9743,2.1336,0.64
6,0.122,0.96,6.4669,0.38
6,0.1573,0.9471,3.2296,0.4867
6,0.0738,0.9729,2.3235,0.6133
6,0.0894,0.9714,3.3505,0.55
6,0.0817,0.97,2.8265,0.59
6,0.0918,0.97,2.2861,0.5733
7,0.0808,0.9771,2.0437,0.6133
6,0.1069,0.96,2.7789,0.5633
6,0.1056,0.9643,3.347,0.4867
6,0.0824,0.9771,2.2711,0.6533
6,0.0543,0.9857,2.1794,0.6267
6,0.0348,0.9871,1.7427,0.6233
6,0.0159,0.9971,1.8381,0.6633
7,0.0366,0.9886,2.2225,0.6133
6,0.0954,0.9686,2.2699,0.5733
6,0.091,0.97,2.0747,0.62
6,0.0895,0.9657,3.8172,0.4733
6,0.1608,0.9571,3.7349,0.5
6,0.2193,0.9257,4.9201,0.4367
6,0.1397,0.9514,3.5267,0.5367
8,0.0848,0.9657,2.3723,0.6333
6,0.0548,0.9814,1.992,0.61
6,0.0888,0.9671,2.5543,0.58
6,0.0664,0.9814,1.7708,0.6767
6,0.0338,0.9886,1.8444,0.67
6,0.1126,0.9571,3.03,0.5433
6,0.076,0.9729,2.3716,0.5367
6,0.0574,0.9757,2.3377,0.6267
6,0.0386,0.9871,2.0505,0.64
6,0.0545,0.9814,2.1117,0.5633
6,0.0412,0.9843,1.9819,0.68
6,0.0249,0.9914,2.0635,0.66
6,0.0361,0.9843,1.984,0.64
6,0.0232,0.9914,1.9463,0.6433
6,0.0279,0.99,2.6275,0.59
6,0.0391,0.9829,2.0904,0.6133
6,0.0793,0.9714,2.1225,0.61
6,0.1031,0.9743,3.0936,0.5467
6,0.1744,0.9357,2.9658,0.5433
6,0.0547,0.9829,2.5779,0.6067
6,0.0937,0.97,2.2909,0.5967
7,0.0749,0.9729,1.8904,0.6367
6,0.082,0.9714,2.4842,0.59
6,0.0323,0.9857,2.4698,0.6067
6,0.0662,0.9757,2.1518,0.6167
6,0.0763,0.9729,2.6781,0.5733
6,0.0442,0.9871,2.7533,0.5767
7,0.0257,0.9929,2.0988,0.6467
7,0.0319,0.99,3.4918,0.5267
6,0.0675,0.9829,3.447,0.54
6,0.0519,0.98,2.9847,0.5733
6,0.092,0.9714,4.6818,0.4867
6,0.0245,0.9914,2.664,0.59
6,0.0807,0.9757,2.1572,0.63
6,0.0505,0.9814,2.3094,0.63
6,0.0456,0.9871,3.102,0.5667
7,0.0525,0.9814,2.3925,0.5933
6,0.0714,0.9771,2.2637,0.62
6,0.0674,0.9757,2.9686,0.59
6,0.0525,0.9814,2.4289,0.6567
6,0.0507,0.98,2.4752,0.6733
6,0.0604,0.9786,2.3876,0.5933
6,0.0586,0.98,3.1173,0.57
6,0.1178,0.9671,3.1756,0.5233
6,0.094,0.9686,2.9019,0.5733
6,0.0687,0.9786,2.7613,0.5733
6,0.0874,0.9671,3.9009,0.4733
6,0.0831,0.9757,2.9686,0.58
6,0.0667,0.9829,2.3578,0.5967
6,0.0386,0.99,2.4205,0.6133
6,0.0299,0.9886,2.2181,0.6667
6,0.0195,0.9943,1.9019,0.6567
6,0.0123,0.9957,2.5515,0.64
6,0.0182,0.9957,2.232,0.64
6,0.0403,0.99,2.0246,0.66
7,0.0187,0.9957,2.0645,0.6267
7,0.0419,0.9857,2.6161,0.5667
6,0.0439,0.9857,2.6053,0.5667
6,0.0411,0.99,2.4148,0.6333
6,0.0112,0.9986,2.1042,0.6833
