Time,Loss,Accuracy,valLoss,valAccuracy
7,2.5468,0.1214,2.3572,0.1
3,2.4206,0.1757,2.4053,0.1
3,2.2771,0.2171,2.514,0.1
3,2.07,0.2786,2.7502,0.1
3,2.0954,0.2643,2.8103,0.1
3,1.8911,0.3629,3.0534,0.1
3,1.8689,0.37,3.1136,0.1
3,1.7793,0.4214,2.9918,0.1
3,1.7714,0.3857,2.6902,0.1633
3,1.6145,0.4543,2.5542,0.2067
3,1.6374,0.43,3.1648,0.27
3,1.6569,0.4529,3.2065,0.2467
3,1.4191,0.5,2.7455,0.2733
3,1.2801,0.5586,4.2496,0.1633
3,1.2993,0.5571,4.0655,0.24
3,1.2106,0.6043,2.7341,0.28
3,1.0068,0.6486,3.5978,0.2833
3,1.1958,0.5986,3.9888,0.25
3,1.0212,0.6557,4.0011,0.2367
3,0.8293,0.7286,3.9235,0.2233
3,0.7921,0.7486,4.094,0.2567
3,0.7183,0.7714,3.2805,0.3
3,0.7506,0.7329,4.7087,0.22
3,0.6281,0.8,3.3648,0.2733
3,0.6208,0.78,3.7682,0.3167
3,0.5115,0.8314,3.535,0.3033
3,0.6154,0.7857,3.9438,0.28
3,0.5069,0.82,3.7205,0.2633
4,0.5766,0.7971,4.4809,0.2567
3,0.3678,0.8843,3.8371,0.2833
3,0.4182,0.86,3.738,0.2967
3,0.3532,0.8786,4.1673,0.26
3,0.402,0.8686,3.8528,0.3133
3,0.4054,0.8586,3.5966,0.2967
3,0.2626,0.9057,3.9685,0.3233
3,0.3648,0.8814,3.7801,0.3167
3,0.331,0.9071,3.8188,0.2933
3,0.3233,0.8957,3.625,0.3167
3,0.2743,0.9057,3.6121,0.3033
3,0.2263,0.9129,3.7306,0.3333
3,0.1697,0.9429,3.6329,0.33
3,0.2998,0.9014,4.0205,0.3033
3,0.3357,0.8786,4.3618,0.2867
3,0.2903,0.9057,4.1745,0.28
3,0.3181,0.8971,4.071,0.3367
3,0.2423,0.9214,3.8053,0.29
3,0.3072,0.8986,3.8099,0.3
3,0.1691,0.9471,3.9872,0.2667
3,0.1841,0.9443,4.1864,0.2833
3,0.2035,0.9286,4.1438,0.31
3,0.233,0.9157,4.3822,0.2967
3,0.2677,0.9214,4.9311,0.2867
3,0.3149,0.9043,3.9102,0.3233
3,0.3154,0.8971,4.4196,0.29
3,0.2767,0.9129,4.0788,0.27
3,0.207,0.93,3.8902,0.3267
3,0.2063,0.9343,4.2103,0.31
3,0.3012,0.9029,4.4611,0.29
3,0.2416,0.92,4.3452,0.3067
3,0.311,0.9071,4.3897,0.3167
3,0.2191,0.9314,3.6739,0.35
3,0.126,0.9571,3.7653,0.33
3,0.1283,0.9629,3.7736,0.3133
3,0.1176,0.96,4.0921,0.27
3,0.178,0.95,4.4119,0.2667
3,0.1987,0.9357,4.3191,0.2567
3,0.1672,0.9543,4.6579,0.26
3,0.1188,0.9614,3.9462,0.31
3,0.1477,0.9543,3.8433,0.3033
3,0.1095,0.9543,4.0405,0.3
3,0.1518,0.9557,4.1654,0.26
3,0.1026,0.97,4.4287,0.2767
3,0.1342,0.9486,4.5033,0.3
3,0.2534,0.92,4.5194,0.2967
3,0.2431,0.9186,4.3724,0.27
3,0.1658,0.9386,4.3435,0.2733
3,0.2193,0.9343,4.2415,0.2633
3,0.1561,0.9457,4.7163,0.3067
3,0.2071,0.9171,4.4834,0.2833
3,0.1509,0.9514,3.9459,0.3533
3,0.085,0.9743,3.9948,0.3333
3,0.1079,0.9671,4.1273,0.3067
3,0.143,0.9643,4.2294,0.2667
3,0.1222,0.9614,4.148,0.33
3,0.1406,0.95,4.3829,0.3067
3,0.1007,0.9671,4.2878,0.32
3,0.0655,0.9786,4.0709,0.3
3,0.0752,0.9771,4.1754,0.3367
3,0.1224,0.9629,4.2092,0.3133
4,0.1565,0.9557,4.8186,0.3067
3,0.1302,0.9543,4.2332,0.31
3,0.2,0.94,4.4269,0.33
3,0.1642,0.9457,5.706,0.25
3,0.1233,0.9543,4.9402,0.2733
3,0.135,0.9486,4.9065,0.2867
3,0.1222,0.96,4.831,0.3167
3,0.0928,0.97,4.6772,0.3067
3,0.1407,0.9529,4.3408,0.33
3,0.0676,0.9814,4.6746,0.2767
3,0.0735,0.9757,4.523,0.3333
