Time,Loss,Accuracy,valLoss,valAccuracy
6,2.5307,0.1371,2.3959,0.1
3,2.3607,0.2029,2.6973,0.1
3,2.1838,0.2343,2.8379,0.1
3,2.0847,0.2843,2.8893,0.1
3,2.0016,0.3057,2.9598,0.1
3,1.8546,0.36,3.063,0.1
3,1.7918,0.3729,3.0249,0.1
3,1.6767,0.42,3.2361,0.1
3,1.679,0.4186,2.9666,0.1833
3,1.4849,0.5114,2.8071,0.1833
3,1.5192,0.4771,2.5528,0.2933
3,1.3255,0.5543,3.0713,0.26
3,1.1707,0.5914,4.0244,0.2267
3,1.2394,0.5786,4.0061,0.29
3,1.2165,0.5943,5.3123,0.2167
3,1.079,0.6429,3.3024,0.2333
3,0.9907,0.6714,3.0047,0.2833
3,0.9047,0.6971,2.9854,0.2767
3,1.0494,0.6386,3.2737,0.32
3,0.7817,0.7343,4.0804,0.2533
3,0.7876,0.7486,5.0469,0.2367
3,0.7423,0.7629,4.3359,0.2667
4,0.6927,0.7743,3.4615,0.3033
3,0.6941,0.7757,3.6424,0.27
3,0.5982,0.7971,3.6069,0.2967
3,0.6256,0.7943,3.89,0.32
3,0.416,0.8629,3.6707,0.2633
3,0.5051,0.8257,4.7563,0.28
3,0.4762,0.8386,3.7456,0.32
3,0.5834,0.8057,4.0079,0.2667
3,0.5077,0.8214,3.7038,0.2933
3,0.4716,0.8471,3.4183,0.3433
3,0.3987,0.8614,3.5775,0.2767
3,0.4021,0.8657,3.8596,0.2967
3,0.3123,0.8943,3.3593,0.3567
3,0.3308,0.8957,3.999,0.2833
3,0.358,0.87,4.9563,0.26
3,0.3643,0.8743,4.2887,0.3067
3,0.3588,0.8771,3.6212,0.28
3,0.3204,0.8971,3.8754,0.2733
3,0.2618,0.9071,3.8372,0.3067
3,0.2753,0.9214,3.9845,0.2733
3,0.285,0.91,3.7586,0.2967
3,0.3341,0.88,3.5345,0.3167
3,0.2715,0.9114,3.928,0.28
3,0.2153,0.9286,3.5617,0.2733
3,0.2491,0.9114,4.5706,0.2767
3,0.2133,0.9357,4.391,0.2333
3,0.2052,0.9214,4.2253,0.3
3,0.2388,0.9243,3.7865,0.34
3,0.168,0.9486,4.4145,0.2933
3,0.201,0.9343,3.987,0.2633
3,0.1993,0.9386,3.7011,0.3233
3,0.1254,0.9643,4.097,0.29
3,0.2192,0.9414,4.1098,0.3167
3,0.1909,0.9471,3.9141,0.32
3,0.2138,0.9371,4.6665,0.2733
3,0.1879,0.9329,3.8298,0.3167
3,0.2292,0.9229,4.3912,0.3133
3,0.3314,0.9014,5.9323,0.2667
3,0.4093,0.8729,4.7011,0.2933
3,0.3521,0.9,3.9151,0.3033
3,0.2334,0.9243,3.8215,0.2667
3,0.1254,0.9557,3.9983,0.3133
3,0.1304,0.9571,3.5937,0.3133
3,0.1866,0.95,4.066,0.2833
3,0.0859,0.9757,3.73,0.3333
4,0.0946,0.9743,3.7083,0.31
3,0.0978,0.9657,3.3439,0.3567
3,0.0699,0.9743,3.3388,0.39
3,0.1439,0.9657,4.4078,0.24
3,0.1777,0.9414,4.3221,0.3233
3,0.2961,0.9114,5.8776,0.2933
3,0.2541,0.9243,4.0011,0.3233
3,0.1496,0.9514,3.9457,0.3233
3,0.1163,0.9614,3.9134,0.31
3,0.1395,0.9629,4.1252,0.2933
3,0.1775,0.9486,4.4189,0.2767
3,0.19,0.9414,4.3694,0.2833
3,0.2089,0.9343,4.0884,0.2967
3,0.152,0.95,4.0762,0.3033
3,0.1378,0.9629,4.8431,0.2833
3,0.0983,0.9714,4.3366,0.2833
3,0.0973,0.9671,4.06,0.31
3,0.08,0.9643,3.9757,0.31
3,0.0941,0.9686,3.7563,0.3567
3,0.0657,0.9814,3.9187,0.32
3,0.1107,0.9657,4.513,0.2833
3,0.1183,0.9671,4.3614,0.2767
3,0.1133,0.9657,4.5445,0.28
3,0.1567,0.9543,5.1401,0.2967
3,0.1698,0.9529,4.1829,0.32
3,0.1125,0.9657,4.6226,0.33
3,0.109,0.9629,4.1936,0.3333
3,0.1849,0.93,4.2446,0.3033
3,0.1572,0.9514,5.1764,0.2433
3,0.2595,0.9214,4.2785,0.2933
3,0.2873,0.9157,4.6086,0.2767
3,0.2256,0.93,4.3144,0.32
3,0.12,0.9586,4.5015,0.3233
