Time,Loss,Accuracy,valLoss,valAccuracy
19,2.3233,0.236,2.3888,0.2
13,1.6885,0.3227,19.5964,0.22
13,1.6474,0.304,1.9109,0.244
13,1.6104,0.3093,49.3584,0.26
13,1.5754,0.336,5.0227,0.368
13,1.5983,0.324,12.7628,0.204
14,1.6442,0.2627,54.2956,0.228
13,1.6422,0.2587,1.6937,0.316
13,1.6537,0.2827,1.6756,0.22
13,1.6133,0.2653,1.5962,0.244
13,1.6194,0.292,2.0225,0.224
13,1.689,0.2467,3.0504,0.268
13,1.6408,0.2893,2.2557,0.276
13,1.6116,0.2787,1.5728,0.292
13,1.5891,0.304,1.8137,0.316
14,1.577,0.3387,1.7452,0.276
13,1.5931,0.3013,1.7546,0.248
13,1.5761,0.3013,1.4681,0.336
13,1.5637,0.2933,4.564,0.292
13,1.5168,0.3493,1.5715,0.324
13,1.5258,0.32,2.5708,0.208
13,1.5243,0.336,2.4383,0.36
13,1.4938,0.3653,2.3243,0.352
13,1.4896,0.3493,1.4378,0.368
14,1.5172,0.36,3.2597,0.316
13,1.5005,0.34,16.4316,0.284
13,1.4619,0.376,1.6342,0.328
13,1.4573,0.3627,1.7381,0.4
13,1.4108,0.388,1.536,0.432
13,1.4175,0.408,2.7704,0.384
13,1.3662,0.408,2.1205,0.328
13,1.3867,0.4267,1.6226,0.368
13,1.339,0.4147,1.5379,0.344
14,1.3919,0.4173,1.7693,0.392
13,1.3172,0.4413,1.4097,0.468
13,1.3428,0.4613,2.0198,0.252
13,1.4205,0.3947,4.5827,0.26
13,1.37,0.44,3.9125,0.272
13,1.4196,0.404,2.9232,0.308
13,1.3428,0.4573,2.907,0.32
13,1.3017,0.46,1.4027,0.424
14,1.275,0.4787,1.34,0.472
13,1.2029,0.5173,1.3715,0.476
13,1.1557,0.5373,2.1623,0.356
13,1.1834,0.5187,1.7298,0.404
13,1.2342,0.504,1.3726,0.456
13,1.3256,0.448,1.4191,0.432
13,1.4484,0.388,1.459,0.34
13,1.4051,0.4027,1.3596,0.392
13,1.3911,0.4213,3.2057,0.252
14,1.2878,0.4747,1.5887,0.4
13,1.2382,0.5147,1.9219,0.464
13,1.2432,0.4973,2.444,0.328
13,1.2292,0.5173,2.7729,0.308
13,1.1971,0.52,1.3674,0.468
13,1.1816,0.5373,2.5815,0.416
13,1.1144,0.5733,1.4667,0.46
13,1.0948,0.56,1.2838,0.496
13,1.065,0.5853,1.4935,0.42
14,1.0564,0.596,1.3236,0.46
13,0.9638,0.6173,1.4572,0.492
13,0.9344,0.64,1.5192,0.424
13,0.8562,0.6747,1.5634,0.5
13,0.862,0.6507,1.6116,0.48
13,0.7666,0.704,1.387,0.524
13,0.7041,0.7467,1.4895,0.544
13,0.7019,0.74,2.8798,0.44
13,0.7147,0.7333,1.3744,0.544
13,0.5442,0.8,1.833,0.472
14,0.4342,0.8387,2.2781,0.504
13,0.4679,0.8307,1.9883,0.532
13,0.4913,0.836,1.7396,0.504
13,0.5083,0.8067,3.269,0.372
13,0.3189,0.8787,2.5186,0.488
13,0.2975,0.8973,2.1454,0.528
13,0.2799,0.8987,2.5723,0.428
13,0.4421,0.8427,2.9495,0.44
13,0.2256,0.9387,2.0608,0.512
14,0.1754,0.9333,2.3691,0.496
13,0.1724,0.944,2.4646,0.496
13,0.1134,0.964,2.3389,0.528
13,0.1444,0.9493,2.1277,0.484
13,0.1412,0.96,2.2734,0.484
13,0.1843,0.932,3.619,0.44
13,0.0859,0.976,2.445,0.536
13,0.0916,0.976,2.351,0.5
13,0.0516,0.9853,2.3187,0.508
14,0.1029,0.968,2.4778,0.5
13,0.1126,0.9667,2.5757,0.492
13,0.1031,0.9653,2.9949,0.456
13,0.1138,0.9613,2.327,0.512
13,0.0798,0.98,2.9339,0.476
13,0.0853,0.9733,3.2443,0.468
13,0.121,0.9613,2.9245,0.476
13,0.0882,0.9693,2.3198,0.552
13,0.1376,0.956,2.4774,0.48
14,0.0971,0.964,2.9438,0.504
13,0.0376,0.9893,2.4149,0.54
13,0.0451,0.9813,2.9261,0.512
13,0.0314,0.9907,3.1349,0.484
13,0.1004,0.968,2.9256,0.492
13,0.151,0.952,2.4942,0.496
13,0.0816,0.9747,3.0654,0.48
13,0.0632,0.9787,2.7985,0.488
13,0.0646,0.9813,2.5013,0.48
14,0.0534,0.9773,2.1155,0.564
13,0.0374,0.9907,2.4906,0.528
13,0.0685,0.98,2.8137,0.444
13,0.0469,0.984,2.6293,0.524
13,0.0656,0.984,3.1112,0.476
13,0.0458,0.9853,3.3224,0.516
13,0.0265,0.9907,2.4677,0.556
13,0.0132,0.996,2.9891,0.524
13,0.0873,0.9733,2.8455,0.488
14,0.1061,0.9653,2.4796,0.488
13,0.0495,0.9813,2.825,0.444
13,0.083,0.9627,3.0598,0.476
13,0.0446,0.9893,2.6873,0.508
13,0.0389,0.992,2.635,0.524
13,0.0182,0.9947,2.7624,0.532
13,0.026,0.9907,2.3623,0.552
13,0.0104,0.9947,2.4648,0.54
13,0.0876,0.972,4.5782,0.432
14,0.1306,0.9507,3.07,0.5
13,0.0733,0.972,2.8182,0.432
13,0.0835,0.964,3.817,0.456
13,0.0611,0.976,2.7906,0.5
14,0.0294,0.992,2.7454,0.492
13,0.0095,0.9987,2.6091,0.536
13,0.0052,0.9987,2.5709,0.528
13,0.0189,0.996,2.6276,0.512
14,0.0133,0.9933,3.2917,0.496
13,0.0261,0.9933,2.7143,0.516
13,0.0052,1,2.7662,0.52
13,0.0078,0.9987,2.9982,0.516
13,0.0159,0.9973,4.3155,0.428
13,0.0079,0.9973,2.9357,0.528
13,0.1275,0.9613,3.3,0.476
13,0.0731,0.98,3.0382,0.512
13,0.0688,0.976,3.0412,0.464
13,0.1063,0.9587,2.8359,0.496
13,0.0314,0.9893,2.9242,0.524
13,0.0128,0.996,2.8122,0.544
13,0.0135,0.996,2.6414,0.544
13,0.0159,0.9947,3.3647,0.52
13,0.0147,0.9933,2.8572,0.484
13,0.0085,0.9987,2.6145,0.488
14,0.0139,0.9933,2.7578,0.488
13,0.0161,0.9933,2.7276,0.524
13,0.0134,0.9973,3.315,0.492
13,0.0496,0.9853,3.0302,0.504
13,0.0893,0.9707,3.7911,0.468
13,0.0331,0.9907,3.2568,0.496
13,0.0994,0.96,3.2898,0.452
13,0.021,0.9933,3.2869,0.492
14,0.0197,0.9933,3.1413,0.516
13,0.0069,1,3.0395,0.516
13,0.0037,1,3.2444,0.508
13,0.0021,1,3.2498,0.524
13,0.0183,0.996,3.5327,0.5
13,0.202,0.948,4.0622,0.364
13,0.0513,0.9827,2.8695,0.464
13,0.0636,0.976,3.2154,0.452
14,0.0343,0.9867,2.9853,0.476
13,0.0399,0.9867,2.6143,0.5
13,0.005,1,2.7304,0.5
13,0.0077,0.9987,2.6703,0.484
13,0.011,0.9973,2.8598,0.512
13,0.0053,0.9987,2.8237,0.496
13,0.0101,0.996,3.4493,0.476
13,0.0165,0.992,2.6726,0.496
13,0.034,0.9907,2.953,0.504
14,0.0528,0.9773,3.6046,0.468
13,0.0981,0.964,3.324,0.508
13,0.0191,0.9933,2.5781,0.508
13,0.0024,1,2.6927,0.496
13,0.0361,0.9867,3.7374,0.424
13,0.0202,0.9907,2.8932,0.484
13,0.0521,0.9867,2.7624,0.536
13,0.0031,1,2.7224,0.524
14,0.0036,1,2.886,0.512
13,0.0022,1,2.7996,0.512
13,0.0054,0.9987,2.9977,0.54
13,0.0051,0.9973,2.8943,0.508
13,0.0016,1,2.7248,0.52
13,0.00072173,1,2.7583,0.508
13,0.00052495,1,2.7559,0.54
13,0.0172,0.9947,4.5667,0.492
14,0.1239,0.9573,3.2494,0.452
13,0.0947,0.9667,3.4454,0.428
13,0.0387,0.988,2.5826,0.528
13,0.0372,0.9893,2.6375,0.556
13,0.0059,1,2.6345,0.556
13,0.0033,1,2.6153,0.548
13,0.00084225,1,2.6207,0.576
13,0.002,1,2.5772,0.564
13,0.0015,1,2.5977,0.556
13,0.0017,1,2.9455,0.556
13,0.0018,1,2.5579,0.56
13,0.0013,1,2.5893,0.556
14,0.00045801,1,2.6218,0.556
13,0.00063352,1,2.6141,0.584
13,0.00033614,1,2.7879,0.58
13,0.00040798,1,2.6852,0.568
13,0.00029601,1,2.6812,0.564
13,0.00050147,1,2.7483,0.568
13,0.00024284,1,2.7119,0.576
14,0.00015147,1,2.7356,0.576
13,0.0006708,1,2.8204,0.536
13,0.0014,1,2.9677,0.54
13,0.00065406,1,2.9171,0.552
13,0.2703,0.92,6.2608,0.336
13,0.195,0.9347,3.1529,0.452
13,0.0339,0.9933,3.1269,0.46
14,0.0113,0.9973,2.9102,0.472
