Time,Loss,Accuracy,valLoss,valAccuracy
12,3.37,0.1257,4.1036,0.1
5,2.6833,0.2071,3.2386,0.1033
5,2.5809,0.2371,4.0021,0.0667
5,2.4082,0.2586,3.6552,0.12
5,2.168,0.3229,2.6156,0.1867
5,1.9602,0.39,4.1101,0.1533
5,1.9468,0.3843,3.8186,0.2233
5,1.7661,0.4629,3.2924,0.27
5,1.439,0.52,3.0525,0.2
5,1.2947,0.5829,3.5579,0.3233
5,1.1945,0.61,4.3978,0.2
5,0.9384,0.6814,4.1191,0.2433
5,0.9653,0.6857,3.9722,0.2267
5,0.671,0.7871,6.54,0.1967
5,0.736,0.7614,4.2321,0.25
5,0.6542,0.7743,4.4902,0.2667
5,0.6785,0.7871,5.4627,0.2567
5,0.4256,0.84,4.7192,0.23
5,0.3986,0.8886,3.7074,0.2667
5,0.2873,0.9057,4.0505,0.3133
5,0.3172,0.8957,4.1379,0.28
5,0.3477,0.8829,6.0592,0.1967
5,0.3282,0.8957,4.1545,0.27
5,0.2692,0.9043,4.3895,0.3133
5,0.2081,0.9386,3.4759,0.3367
5,0.1397,0.95,4.6427,0.2667
5,0.198,0.9271,4.7527,0.2767
5,0.186,0.9414,5.3112,0.26
5,0.2237,0.9257,3.7273,0.3333
5,0.2171,0.9257,6.6389,0.1733
5,0.3669,0.8814,4.8665,0.2567
5,0.4695,0.8571,8.1837,0.2267
5,0.3327,0.8886,4.7139,0.3433
5,0.2075,0.9386,4.5303,0.2533
5,0.197,0.9357,4.5167,0.2933
5,0.1171,0.9629,5.6242,0.2767
5,0.0486,0.98,3.7093,0.33
5,0.0942,0.9729,3.9735,0.3267
5,0.052,0.9814,4.4004,0.2967
5,0.0664,0.9757,4.2519,0.2967
5,0.1044,0.9671,6.9447,0.22
5,0.323,0.9,5.1811,0.2467
5,0.5077,0.8743,7.2236,0.22
5,0.4587,0.8543,6.0436,0.24
5,0.2881,0.9214,3.9774,0.35
5,0.106,0.9614,4.0787,0.31
5,0.0524,0.9814,4.0748,0.3167
5,0.0445,0.9929,3.9382,0.3367
5,0.0469,0.9871,3.3304,0.36
5,0.0146,0.9957,3.2825,0.38
5,0.0051,1,3.1712,0.3767
5,0.0087,0.9957,3.2981,0.3933
5,0.0084,0.9986,3.3061,0.4
5,0.0539,0.9843,4.3249,0.31
5,0.1261,0.9557,5.6666,0.2633
5,0.4532,0.8729,11.4129,0.2
5,0.4212,0.8686,6.1859,0.2633
5,0.2551,0.9157,7.1371,0.2367
5,0.2259,0.9414,4.5875,0.2667
5,0.2137,0.9386,7.5078,0.2267
5,0.1777,0.95,5.4796,0.2633
5,0.1733,0.9457,5.3968,0.3033
5,0.2103,0.9257,5.097,0.3167
5,0.2339,0.9257,4.6012,0.2767
5,0.1264,0.96,4.9509,0.31
5,0.1237,0.9557,4.6575,0.31
5,0.0578,0.98,4.0546,0.29
5,0.0735,0.9829,3.6977,0.2967
5,0.0437,0.9829,3.8869,0.34
5,0.0221,0.9929,4.1846,0.3067
5,0.0563,0.98,4.9268,0.2833
5,0.1422,0.9586,7.1381,0.1967
5,0.2094,0.9371,5.6535,0.2367
5,0.2692,0.9214,5.1986,0.3033
5,0.1558,0.9514,6.0838,0.31
5,0.0559,0.9771,5.7115,0.3033
5,0.0882,0.97,4.7178,0.3133
5,0.1229,0.9643,5.2441,0.3067
5,0.0541,0.9814,4.9675,0.3267
5,0.0401,0.9886,4.5067,0.33
5,0.0076,0.9986,3.9359,0.3133
5,0.0253,0.9929,4.218,0.3133
5,0.0609,0.9814,4.5183,0.2933
5,0.1172,0.9614,5.8525,0.3
5,0.1798,0.9471,5.5203,0.2533
5,0.308,0.9057,8.6617,0.1867
5,0.4135,0.8814,7.5927,0.2333
5,0.2766,0.9286,5.142,0.2967
5,0.142,0.9543,5.8092,0.27
5,0.0806,0.9686,5.8486,0.2433
5,0.0354,0.9857,4.1529,0.3433
5,0.0173,0.9971,4.3494,0.3233
5,0.0152,0.9943,4.2566,0.31
5,0.0108,0.9971,4.3368,0.3567
5,0.0173,0.9971,4.0509,0.3733
5,0.0041,0.9971,4.0407,0.37
5,0.0068,0.9971,4.1645,0.3433
5,0.0089,0.9971,4.1011,0.33
5,0.0177,0.99,4.2022,0.3333
5,0.0125,0.9971,4.0936,0.3633
