Time,Loss,Accuracy,valLoss,valAccuracy
11,1.7855,0.2813,1.9762,0.2
7,1.5833,0.34,2.2826,0.2
7,1.4982,0.36,1.9391,0.2
7,1.4815,0.3867,2.4809,0.2
7,1.4188,0.4,1.7463,0.248
7,1.4108,0.412,1.9428,0.368
7,1.3423,0.464,2.1667,0.272
7,1.2783,0.5067,1.5558,0.42
7,1.3135,0.4627,1.6037,0.428
7,1.3188,0.4613,1.7992,0.372
7,1.2303,0.5187,1.7215,0.404
7,1.1618,0.552,2.004,0.368
7,1.1693,0.5373,2.5625,0.344
7,1.0905,0.5733,1.8611,0.396
7,1.1196,0.5827,2.1251,0.408
7,1.0845,0.5827,1.8165,0.432
7,1.0592,0.584,1.8282,0.416
7,0.894,0.6653,4.0345,0.264
7,0.9338,0.6387,2.5994,0.3
7,0.8524,0.6773,1.6561,0.432
7,0.8869,0.6787,1.9526,0.488
7,0.8178,0.7,2.4881,0.392
7,0.7033,0.7413,2.7271,0.376
7,0.7054,0.7253,2.2792,0.432
6,0.5426,0.8,2.5881,0.38
7,0.738,0.7413,1.8144,0.476
7,0.5929,0.7867,2.1698,0.372
7,0.539,0.808,1.8989,0.476
7,0.5021,0.8227,2.1914,0.472
7,0.3694,0.8613,2.0262,0.488
7,0.3528,0.876,2.255,0.492
7,0.5052,0.8133,2.6029,0.396
7,0.3309,0.8933,2.2685,0.46
7,0.3766,0.8813,1.9895,0.48
7,0.3362,0.8893,1.9712,0.54
7,0.3241,0.8907,2.3298,0.448
7,0.3277,0.8827,2.0312,0.452
7,0.3603,0.872,2.0533,0.496
7,0.2819,0.896,2.7073,0.436
7,0.2768,0.9053,2.4164,0.428
7,0.2492,0.912,2.5109,0.432
7,0.2336,0.9173,2.292,0.472
7,0.2079,0.932,2.7496,0.42
7,0.2542,0.9027,2.1773,0.5
7,0.1596,0.9333,2.2836,0.472
7,0.1922,0.9413,2.51,0.424
7,0.2024,0.9347,2.1445,0.464
7,0.186,0.9413,3.0309,0.424
7,0.1614,0.948,2.3656,0.428
7,0.1879,0.9387,2.4614,0.476
7,0.208,0.9373,2.1455,0.48
7,0.1796,0.9413,2.1043,0.472
7,0.1726,0.9427,2.4268,0.448
7,0.208,0.928,2.531,0.496
7,0.1841,0.9293,2.6286,0.424
7,0.1419,0.948,2.6896,0.392
7,0.1054,0.9707,2.3966,0.496
7,0.0948,0.968,2.2794,0.5
7,0.1187,0.96,2.3998,0.464
7,0.1896,0.9467,2.4988,0.428
7,0.2007,0.936,3.0444,0.416
7,0.2253,0.932,1.9992,0.432
7,0.1315,0.9573,2.1383,0.452
7,0.0651,0.9773,2.5764,0.456
7,0.0949,0.968,2.7181,0.436
7,0.1526,0.9453,3.4823,0.396
7,0.1282,0.9613,3.0529,0.472
7,0.1624,0.9533,2.241,0.504
7,0.0547,0.9813,2.6986,0.488
7,0.0743,0.9773,2.6868,0.512
7,0.0794,0.972,2.3337,0.484
7,0.0739,0.9733,2.579,0.464
7,0.1376,0.9587,2.7342,0.464
7,0.134,0.9533,2.5681,0.512
7,0.0785,0.972,2.4784,0.452
7,0.1102,0.9653,2.5417,0.42
7,0.1738,0.9427,2.402,0.46
7,0.0725,0.9773,2.571,0.468
8,0.0918,0.9653,2.4629,0.512
7,0.0768,0.9773,2.456,0.532
7,0.0719,0.9733,2.5681,0.476
7,0.1616,0.9493,2.6327,0.516
7,0.1029,0.96,2.5283,0.464
7,0.0489,0.98,2.7444,0.424
7,0.05,0.984,2.5131,0.5
7,0.0642,0.9787,3.3238,0.496
7,0.051,0.9787,2.7501,0.46
7,0.0741,0.972,2.7821,0.488
7,0.1863,0.944,3.4301,0.372
7,0.0909,0.9653,2.8432,0.456
7,0.0608,0.9787,2.9976,0.448
7,0.0625,0.9773,2.7589,0.496
7,0.085,0.9667,2.4631,0.508
7,0.1057,0.9667,2.3623,0.488
