Time,Loss,Accuracy,valLoss,valAccuracy
13,3.0336,0.1765,2.4115,0.1
3,2.632,0.2176,3.6584,0.1
3,2.146,0.3294,3.0992,0.125
3,1.9734,0.3588,3.0992,0.1
3,1.7943,0.3882,2.8042,0.125
3,1.5179,0.5,2.9807,0.15
3,1.623,0.4824,3.8891,0.1
3,1.6198,0.4647,5.4561,0.0875
3,1.7684,0.4059,7.1102,0.1
3,1.4685,0.5471,3.7134,0.1375
3,1.3106,0.5765,3.2392,0.1875
3,1.25,0.6,4.9621,0.0875
3,1.2106,0.6412,4.8259,0.1375
3,1.0339,0.6706,4.4702,0.2125
3,1.0705,0.5941,3.2784,0.125
3,0.9664,0.6824,3.9163,0.2125
3,0.6313,0.7941,3.7732,0.15
3,0.8472,0.7471,3.7029,0.1875
3,0.7523,0.7647,7.0305,0.1375
3,0.6968,0.7294,4.5919,0.1875
3,0.5891,0.7765,4.8891,0.15
3,0.5223,0.8294,6.1821,0.2
3,0.5793,0.7941,4.1111,0.3125
3,0.4546,0.8353,5.842,0.225
3,0.5742,0.8059,5.2634,0.175
3,0.3464,0.8765,4.3044,0.225
3,0.3167,0.9,5.8963,0.25
3,0.2881,0.8941,4.3731,0.3
3,0.3168,0.8941,4.6756,0.2
3,0.2273,0.9294,4.484,0.2375
3,0.2173,0.9176,6.7519,0.175
3,0.2669,0.9118,5.396,0.175
3,0.2926,0.8765,7.7807,0.1
3,0.2575,0.9294,6.343,0.1
3,0.1758,0.9529,7.6038,0.2125
3,0.1764,0.9412,6.3692,0.3
3,0.151,0.9294,5.0113,0.2625
3,0.2305,0.9059,3.5134,0.2625
3,0.1372,0.9529,3.8115,0.2625
3,0.2556,0.9235,4.3213,0.25
3,0.222,0.9118,3.2204,0.3625
3,0.1734,0.9412,4.5034,0.325
3,0.1288,0.9588,4.551,0.2375
3,0.1332,0.9471,3.2867,0.3875
3,0.1318,0.9412,2.6788,0.3875
3,0.1182,0.9588,2.799,0.3875
3,0.1376,0.9412,3.1717,0.4
3,0.1848,0.9176,4.8808,0.2125
3,0.1865,0.9235,3.4158,0.2875
3,0.2014,0.9176,6.1434,0.225
3,0.2328,0.9176,7.4469,0.1625
3,0.2204,0.9118,6.1747,0.2
3,0.2482,0.9176,10.4893,0.15
3,0.3319,0.8647,4.6377,0.325
3,0.3497,0.8471,7.3059,0.2375
3,0.391,0.8706,21.8584,0.1125
3,0.3128,0.8647,6.2198,0.2
3,0.2553,0.8941,8.4588,0.15
3,0.1903,0.9235,4.2674,0.3125
3,0.2092,0.9294,4.254,0.2875
3,0.0906,0.9706,3.8761,0.25
3,0.11,0.9588,3.6055,0.3125
3,0.1127,0.9471,3.6676,0.275
3,0.133,0.9529,3.5652,0.275
3,0.1108,0.9529,3.2683,0.3375
3,0.0897,0.9412,2.994,0.35
3,0.0967,0.9588,3.8559,0.2625
3,0.1249,0.9353,4.3908,0.2875
3,0.1538,0.9294,4.0372,0.3
3,0.091,0.9471,4.1146,0.2375
3,0.1868,0.9235,4.5021,0.25
3,0.1722,0.9235,4.8472,0.25
3,0.1186,0.9471,5.3636,0.2125
3,0.1748,0.9235,5.7143,0.2375
3,0.1452,0.9176,5.4148,0.225
3,0.1696,0.9353,3.2986,0.325
3,0.193,0.9059,4.0019,0.275
3,0.1928,0.9,6.8248,0.175
3,0.193,0.9294,5.971,0.2
3,0.1804,0.9412,4.918,0.2875
3,0.1348,0.9471,5.1049,0.275
3,0.1439,0.9471,6.9728,0.1875
3,0.2638,0.9412,5.6468,0.2875
3,0.2043,0.9176,7.4014,0.1875
3,0.1042,0.9471,4.5989,0.3125
3,0.1501,0.9294,3.4238,0.325
3,0.122,0.9471,3.7938,0.3
3,0.132,0.9529,5.304,0.3
3,0.1967,0.9235,4.8199,0.225
3,0.1422,0.9588,4.5377,0.2875
3,0.1106,0.9529,4.5135,0.25
3,0.1231,0.9471,5.2075,0.2625
3,0.1009,0.9706,4.3338,0.225
3,0.0993,0.9529,3.5225,0.2625
3,0.0786,0.9647,3.5666,0.2625
3,0.0916,0.9471,3.2647,0.275
3,0.0836,0.9353,2.9609,0.35
3,0.0664,0.9588,3.1906,0.3375
3,0.0545,0.9706,3.2834,0.35
3,0.065,0.9647,3.2519,0.3625
