Time,Loss,Accuracy,valLoss,valAccuracy
9,2.1419,0.2757,2.4764,0.1
6,1.7105,0.4229,3.2249,0.1
6,1.5088,0.4971,3.4606,0.1
6,1.2327,0.5629,4.1783,0.1
6,1.1959,0.5929,4.4992,0.1
6,1.0439,0.65,4.9201,0.1
6,0.8647,0.6986,4.8857,0.1
6,0.8293,0.6971,4.791,0.1
6,0.9982,0.6514,4.3534,0.15
6,0.7198,0.76,2.6229,0.3733
6,0.6937,0.7686,2.7632,0.3
6,0.5712,0.8114,2.5064,0.4667
6,0.5546,0.7957,2.4783,0.5367
6,0.5734,0.8086,10.3859,0.1767
6,0.4725,0.8471,6.9929,0.2867
6,0.4191,0.8671,7.0034,0.3033
6,0.423,0.8657,3.7396,0.3933
6,0.3094,0.8943,3.2748,0.42
7,0.3661,0.8771,3.144,0.46
6,0.3948,0.8814,2.7518,0.45
6,0.2659,0.92,1.6831,0.57
6,0.3335,0.8943,8.0988,0.2833
6,0.3497,0.8857,2.3066,0.5633
6,0.2889,0.9029,3.2542,0.4933
6,0.2266,0.9357,4.2656,0.4133
6,0.2014,0.9243,2.2407,0.5667
6,0.2193,0.9171,2.5855,0.5633
6,0.1612,0.9471,3.2573,0.3767
6,0.2217,0.9343,2.9706,0.4667
6,0.1736,0.9471,2.7255,0.52
8,0.2037,0.9386,1.9633,0.5933
6,0.176,0.9457,2.1831,0.62
6,0.1991,0.93,2.8859,0.4733
6,0.1417,0.95,2.8667,0.4567
6,0.1098,0.9643,2.8038,0.5133
6,0.251,0.9143,4.2359,0.41
6,0.307,0.9,3.4328,0.4067
6,0.2719,0.9171,2.2345,0.59
6,0.1561,0.9486,3.0698,0.5333
6,0.1563,0.9457,2.9806,0.5167
6,0.1249,0.9586,2.2286,0.57
6,0.0651,0.9786,2.235,0.5667
6,0.0561,0.9843,1.9918,0.6133
6,0.1578,0.9543,3.9157,0.3367
7,0.1902,0.9314,4.4381,0.45
6,0.1656,0.9486,2.6676,0.47
6,0.0973,0.9643,3.0549,0.5333
6,0.0528,0.9886,2.3719,0.58
6,0.0448,0.9843,2.9522,0.5267
6,0.0861,0.9686,3.4069,0.47
6,0.0808,0.9714,2.7828,0.5167
6,0.1369,0.9514,4.7997,0.3067
6,0.0766,0.9786,7.2384,0.3
6,0.1263,0.9657,2.5506,0.5233
6,0.1374,0.9586,1.8935,0.64
6,0.0779,0.9771,1.9085,0.66
6,0.1053,0.9671,3.9843,0.43
6,0.0762,0.9771,3.5256,0.43
6,0.0477,0.9871,2.0569,0.6467
6,0.0778,0.9757,4.1772,0.4
6,0.0594,0.9814,2.0537,0.62
6,0.0656,0.9771,2.5345,0.59
6,0.1372,0.9557,4.7345,0.47
6,0.2747,0.9071,8.1722,0.2767
6,0.2135,0.9371,5.3203,0.44
6,0.2623,0.9257,5.2598,0.4267
6,0.1637,0.9486,2.4031,0.5567
6,0.1076,0.9643,2.1813,0.58
6,0.0881,0.9686,2.902,0.49
6,0.0677,0.9757,2.1919,0.5733
6,0.0801,0.9714,2.3118,0.5867
6,0.0599,0.9871,3.6016,0.4333
6,0.0311,0.99,2.4017,0.5667
6,0.0591,0.9829,2.9468,0.53
6,0.0805,0.9714,2.9073,0.48
6,0.0541,0.9857,2.7822,0.5367
6,0.0883,0.9671,2.8453,0.4967
6,0.1179,0.9614,2.4076,0.5367
