Time,Loss,Accuracy,valLoss,valAccuracy
653,2.9912,0.2357,2.7539,0.07
10,2.1922,0.2571,3.4486,0.0967
10,1.8576,0.3729,4.2006,0.1167
10,1.6968,0.4443,5.0154,0.1
11,1.6062,0.4614,4.6815,0.1233
10,1.5596,0.4586,4.7191,0.1767
10,1.3636,0.54,6.3692,0.11
10,1.4115,0.52,3.8936,0.2267
10,1.3234,0.5657,4.7327,0.31
10,1.2494,0.5571,1.589,0.4667
10,1.1713,0.59,2.3218,0.3433
10,1.1677,0.6329,6.1299,0.16
10,1.0318,0.6471,3.3094,0.3367
10,1.0471,0.6414,1.938,0.4433
10,1.0184,0.6386,13.7987,0.2233
10,0.9544,0.6871,1.4705,0.54
10,0.9069,0.6886,2.9201,0.4633
10,0.9285,0.68,4.0657,0.2433
10,0.8528,0.6971,14.2769,0.29
10,0.8817,0.7214,2.9607,0.34
10,0.7651,0.7186,6.7576,0.3333
10,0.6978,0.7786,2.5248,0.5033
10,0.7905,0.74,69.589,0.3133
10,0.6163,0.7914,2.4021,0.51
10,0.5355,0.7957,2.46,0.4833
10,0.4765,0.8243,1.9827,0.49
10,0.4515,0.85,2.7631,0.48
10,0.3853,0.8571,2.4423,0.5467
11,0.5559,0.8143,4.035,0.3967
10,0.4073,0.8843,6.8592,0.2967
10,0.4577,0.8457,5.3447,0.4567
10,0.3515,0.87,2.0439,0.57
11,0.414,0.8614,1.934,0.6333
10,0.2964,0.8914,4.3663,0.3733
10,0.2814,0.9071,2.0146,0.5267
10,0.2139,0.9214,2.1621,0.53
10,0.2191,0.9214,2.0492,0.5767
10,0.3248,0.88,5.2352,0.3333
10,0.137,0.9629,1.9952,0.58
10,0.0754,0.9771,1.8271,0.6133
10,0.2521,0.9143,2.3197,0.54
10,0.2923,0.9043,2.6326,0.4867
10,0.232,0.9214,3.0128,0.5133
10,0.19,0.9386,2.0284,0.5933
10,0.0946,0.9686,3.0512,0.5567
10,0.1731,0.9386,2.3239,0.5567
10,0.1439,0.9471,2.8937,0.4767
10,0.1517,0.9557,2.8824,0.5233
10,0.0909,0.9686,2.6012,0.5667
10,0.0305,0.9943,1.5868,0.6567
10,0.033,0.9871,1.7484,0.6267
10,0.0404,0.9857,2.1514,0.64
10,0.0984,0.97,2.7679,0.5333
10,0.1342,0.96,4.3616,0.4933
10,0.1718,0.9414,2.8865,0.6067
10,0.2979,0.9086,2.2959,0.5933
11,0.1539,0.9414,3.8145,0.4833
10,0.0925,0.9729,3.0005,0.5867
10,0.1186,0.96,2.8823,0.56
10,0.0843,0.9743,2.1585,0.6233
11,0.1149,0.9629,3.1465,0.5567
10,0.0394,0.99,2.1799,0.6
10,0.1211,0.96,7.2248,0.3233
10,0.293,0.9014,3.4047,0.5233
10,0.2681,0.9157,3.8643,0.5067
10,0.0758,0.97,2.1062,0.6333
10,0.06,0.98,2.1747,0.6667
10,0.0722,0.9814,2.5669,0.5833
10,0.0423,0.9871,1.9926,0.6267
10,0.0303,0.9929,1.891,0.6433
10,0.0283,0.9957,2.084,0.6
10,0.0189,0.9957,5.1342,0.3867
10,0.0392,0.9829,2.0329,0.6067
10,0.0569,0.98,5.6377,0.41
10,0.1467,0.9557,4.6094,0.5233
10,0.1852,0.9414,4.5864,0.4667
10,0.2656,0.9114,2.8181,0.52
