Time,Loss,Accuracy,valLoss,valAccuracy
19,2.4816,0.2533,2.1729,0.196
13,1.7718,0.276,3.8579,0.172
13,1.7192,0.268,10.2571,0.26
13,1.6472,0.2707,2.0096,0.316
13,1.6353,0.296,4.3859,0.292
13,1.6037,0.2973,4.3819,0.232
13,1.587,0.332,6.7627,0.168
13,1.5482,0.324,3.0215,0.328
13,1.5569,0.3467,16.6463,0.248
13,1.5034,0.3613,2.2074,0.312
13,1.5007,0.3373,1172.7452,0.212
13,1.5346,0.3387,5.787,0.304
13,1.4925,0.3547,2.0114,0.292
13,1.4885,0.3627,1.6281,0.368
13,1.4643,0.3787,1.6425,0.264
13,1.5303,0.352,2.8696,0.316
13,1.5271,0.336,2.4466,0.268
13,1.5355,0.332,2.5535,0.176
13,1.6287,0.316,41.1614,0.232
13,1.4723,0.3427,1.4166,0.384
13,1.494,0.3453,1.4266,0.38
13,1.6173,0.3373,6.1743,0.236
13,1.5458,0.3627,3.0054,0.312
13,1.4642,0.3747,1.9576,0.3
13,1.4796,0.396,2.5049,0.296
13,1.508,0.356,2.1046,0.332
13,1.5723,0.34,1.9564,0.336
13,1.4264,0.364,1.7906,0.316
13,1.4125,0.3893,2.0224,0.296
13,1.3905,0.404,3.4346,0.372
13,1.402,0.436,1.4824,0.408
13,1.3646,0.4293,2.244,0.344
13,1.3476,0.4067,2.0353,0.304
13,1.3854,0.4147,10.9254,0.232
13,1.3862,0.424,6.3457,0.276
13,1.3089,0.46,1.5444,0.36
13,1.3264,0.456,1.6799,0.376
13,1.2547,0.4653,2.8829,0.22
13,1.2994,0.452,1.7375,0.38
13,1.2824,0.4627,1.5236,0.404
13,1.2393,0.4947,1.9402,0.336
13,1.3364,0.448,1.4205,0.42
13,1.248,0.4667,1.3926,0.444
13,1.2067,0.508,2.177,0.356
13,1.1981,0.5133,1.4324,0.412
13,1.2339,0.4893,1.85,0.3
13,1.2168,0.5053,1.5096,0.44
13,1.175,0.528,1.7535,0.4
13,1.1633,0.54,1.6871,0.376
13,1.1134,0.5427,1.4335,0.44
13,1.1375,0.556,1.6062,0.42
13,1.1096,0.5467,1.6753,0.36
13,1.0297,0.5707,1.6146,0.368
13,1.0289,0.584,1.7227,0.412
13,1.0321,0.592,2.4538,0.38
13,0.9283,0.6213,2.6264,0.332
13,0.8863,0.6547,1.9717,0.416
13,0.873,0.6667,2.327,0.352
13,0.9267,0.6413,1.6063,0.408
13,0.7999,0.6893,1.6823,0.396
13,0.7783,0.7013,2.072,0.384
13,0.7107,0.7213,2.0235,0.416
13,0.6988,0.7427,1.8623,0.452
13,0.6119,0.7613,3.0983,0.368
13,0.5817,0.792,2.8211,0.388
13,0.5217,0.82,2.8912,0.308
13,0.5266,0.8093,2.1617,0.46
13,0.5119,0.8027,2.8479,0.404
13,0.4419,0.836,2.4806,0.428
13,0.3979,0.848,2.623,0.444
13,0.3715,0.872,2.9975,0.388
13,0.3228,0.8853,2.4619,0.456
13,0.3017,0.892,2.5963,0.444
13,0.2832,0.904,2.6973,0.448
13,0.1977,0.9373,4.4335,0.356
13,0.1894,0.9253,3.038,0.324
13,0.1957,0.9333,3.1301,0.38
13,0.2535,0.916,2.845,0.42
13,0.1836,0.9307,2.4704,0.448
13,0.1491,0.948,3.0901,0.448
13,0.1277,0.9573,5.5289,0.364
13,0.1504,0.9467,3.1658,0.464
13,0.1862,0.9333,3.2654,0.38
13,0.1703,0.936,4.0774,0.456
13,0.1646,0.94,3.2261,0.416
13,0.3134,0.9,3.3596,0.348
13,0.1303,0.964,2.6313,0.416
13,0.0605,0.9787,2.71,0.428
13,0.0555,0.9853,3.3398,0.436
13,0.0894,0.9653,3.3952,0.356
13,0.1921,0.9373,4.0117,0.356
13,0.104,0.9653,2.9983,0.412
13,0.0809,0.9787,2.9557,0.468
13,0.1234,0.9573,3.0501,0.432
13,0.1487,0.9453,2.8544,0.464
13,0.0555,0.992,3.1417,0.452
13,0.0694,0.98,3.1883,0.408
13,0.0685,0.9747,2.9965,0.4
13,0.0838,0.9733,2.8013,0.452
13,0.1055,0.972,2.846,0.468
