Time,Loss,Accuracy,valLoss,valAccuracy
10,1.7097,0.2867,1.8881,0.2
6,1.5953,0.3347,1.9908,0.2
7,1.5121,0.3667,2.0602,0.2
6,1.4366,0.4307,2.1491,0.24
7,1.3795,0.4293,1.6089,0.372
6,1.3249,0.4413,1.5301,0.436
7,1.2621,0.476,1.3721,0.472
7,1.2758,0.488,1.2413,0.5
7,1.2229,0.4987,1.5576,0.468
7,1.206,0.5173,1.4694,0.46
7,1.137,0.5653,2.1146,0.32
6,1.1318,0.5453,1.6681,0.408
7,1.092,0.5747,1.8979,0.392
7,0.9979,0.6307,1.6072,0.496
6,1.0016,0.624,4.758,0.204
6,1.0067,0.6427,1.8725,0.444
6,0.9251,0.644,1.8704,0.48
8,0.8187,0.6947,2.059,0.452
7,0.8288,0.6987,2.9574,0.424
7,0.7617,0.716,3.7665,0.28
6,0.7272,0.716,2.0475,0.348
6,0.7343,0.7307,1.8871,0.468
7,0.6511,0.7667,2.0893,0.42
7,0.6997,0.732,1.8185,0.464
7,0.6554,0.7693,1.76,0.46
6,0.5793,0.8067,2.1771,0.472
6,0.4968,0.8267,1.7689,0.472
6,0.475,0.836,1.8904,0.5
6,0.4526,0.844,2.1527,0.476
6,0.4145,0.8627,1.7779,0.536
7,0.4402,0.8267,1.9024,0.512
6,0.4315,0.8547,1.8235,0.504
6,0.317,0.8853,2.4215,0.46
7,0.3647,0.8733,2.2156,0.46
7,0.3874,0.8707,1.9875,0.504
7,0.33,0.8867,1.9221,0.504
7,0.3391,0.8827,2.2121,0.476
7,0.2792,0.892,2.0466,0.472
7,0.3402,0.8787,2.0585,0.484
7,0.2264,0.912,2.0604,0.548
7,0.2547,0.9133,2.082,0.5
7,0.2115,0.924,1.9571,0.568
7,0.2345,0.9,2.2561,0.468
7,0.2793,0.9013,2.8291,0.444
7,0.2998,0.9,2.0614,0.472
7,0.2205,0.932,2.1786,0.536
7,0.2704,0.908,2.1148,0.504
7,0.1844,0.9387,2.206,0.524
7,0.1605,0.9453,2.0268,0.552
7,0.1577,0.9547,2.0037,0.528
7,0.1119,0.9653,2.2727,0.516
7,0.2262,0.9253,2.3707,0.496
6,0.1625,0.9453,2.032,0.52
7,0.16,0.9467,2.1281,0.496
7,0.1831,0.9467,2.3751,0.488
6,0.1652,0.9453,2.1192,0.504
7,0.1893,0.94,2.3426,0.492
7,0.1067,0.964,2.1215,0.52
7,0.1474,0.9533,2.8232,0.456
7,0.1798,0.9427,2.0359,0.536
7,0.1102,0.9667,2.1528,0.552
7,0.1685,0.9427,2.2862,0.54
7,0.1956,0.932,2.0932,0.508
7,0.1549,0.944,2.0027,0.48
7,0.1195,0.9533,2.1597,0.504
7,0.1427,0.9547,2.3988,0.484
7,0.1648,0.94,2.1085,0.552
7,0.1448,0.9547,1.9609,0.516
7,0.0993,0.968,2.0274,0.568
6,0.1155,0.9627,1.9812,0.54
7,0.0528,0.9827,2.0624,0.552
7,0.137,0.96,2.5194,0.484
7,0.1334,0.96,2.4054,0.504
7,0.1466,0.948,2.6318,0.488
7,0.1536,0.952,2.3201,0.504
7,0.1003,0.9667,2.2525,0.532
7,0.0664,0.9813,2.5349,0.468
7,0.063,0.9867,2.4222,0.496
7,0.0581,0.9867,2.1095,0.536
7,0.0805,0.9733,2.1797,0.496
7,0.1002,0.972,2.246,0.504
7,0.0859,0.9747,2.2054,0.536
6,0.0596,0.9813,2.2102,0.528
7,0.0933,0.972,2.2283,0.556
6,0.1042,0.968,2.2278,0.532
7,0.1625,0.9467,2.4524,0.504
7,0.1353,0.9573,2.4223,0.508
7,0.1265,0.9613,3.1321,0.464
7,0.0665,0.9733,2.2445,0.552
7,0.0596,0.9773,2.4738,0.484
7,0.0899,0.9733,2.3396,0.54
7,0.0473,0.984,2.5771,0.488
7,0.037,0.992,2.6156,0.512
6,0.1036,0.964,2.7117,0.516
7,0.1285,0.948,2.3923,0.532
7,0.0929,0.968,2.0327,0.556
7,0.0551,0.984,2.1907,0.54
7,0.0311,0.9947,2.1431,0.576
7,0.0572,0.976,2.4055,0.548
7,0.1113,0.9627,2.3764,0.54
