Time,Loss,Accuracy,valLoss,valAccuracy
21,3.2618,0.1507,2.5173,0.108
12,2.2842,0.2533,2.6637,0.108
12,2.2188,0.2293,2.5439,0.128
12,2.1202,0.2427,3.3245,0.208
12,2.0226,0.2947,2.4128,0.192
12,2.0097,0.304,3.9492,0.12
12,1.967,0.3107,4.8183,0.132
12,1.9235,0.3187,17.1839,0.192
12,1.8764,0.3533,3.6024,0.124
12,1.8007,0.3707,3.0778,0.26
12,1.9243,0.3493,97.0527,0.104
12,1.7112,0.408,2.4025,0.316
12,1.6894,0.416,2.3451,0.3
12,1.6748,0.412,7.7595,0.18
12,1.6229,0.4467,1.7464,0.36
12,1.6053,0.4267,2.0184,0.38
12,1.5068,0.4827,2.9367,0.344
12,1.4784,0.4627,2.3956,0.244
12,1.3716,0.5187,2.7718,0.332
12,1.3877,0.4987,2.2449,0.42
12,1.4517,0.5,1.9013,0.416
12,1.5408,0.468,4.1731,0.28
12,1.5997,0.4333,2.6022,0.296
12,1.5111,0.48,32.4488,0.196
12,1.5445,0.4707,7.712,0.256
12,1.5425,0.4867,2.4522,0.352
12,1.5214,0.4613,2.616,0.436
12,1.2948,0.5507,1.8823,0.412
12,1.2864,0.5573,3.6848,0.4
12,1.1922,0.5867,3.4137,0.404
12,1.2756,0.572,4.1398,0.34
12,1.1136,0.6,1.6863,0.504
12,1.0215,0.6507,3.4165,0.316
12,0.99,0.668,2.2316,0.456
12,0.9485,0.6613,2.1996,0.384
12,1.1062,0.624,7.4362,0.332
12,1.0151,0.6387,2.1359,0.432
12,1.0491,0.6627,6.4721,0.212
12,0.9394,0.6787,1.6724,0.516
12,0.8569,0.6987,2.8739,0.34
12,0.8017,0.7133,1.6829,0.488
12,0.7276,0.752,2.8007,0.344
12,0.6346,0.788,2.071,0.456
12,0.6439,0.7933,2.3573,0.456
12,0.635,0.772,2.5644,0.4
12,0.4502,0.844,2.5745,0.424
12,0.5046,0.8347,2.1056,0.448
12,0.4541,0.8493,2.8755,0.416
12,0.5152,0.8307,2.9636,0.384
12,0.3334,0.884,2.3535,0.496
12,0.3973,0.8707,3.3752,0.408
12,0.3619,0.8787,3.0329,0.448
12,0.379,0.8667,4.7085,0.348
12,0.267,0.9227,4.3215,0.284
12,0.2243,0.9253,2.8475,0.44
12,0.2184,0.928,2.6419,0.488
12,0.1704,0.9453,2.6594,0.448
12,0.1748,0.9453,3.2611,0.46
12,0.2351,0.928,3.2024,0.452
12,0.2304,0.912,4.0472,0.356
12,0.2453,0.92,3.9631,0.352
12,0.2321,0.9373,3.1578,0.444
12,0.1621,0.952,2.7089,0.448
12,0.1729,0.9427,3.0646,0.412
12,0.1052,0.972,3.0085,0.484
12,0.1104,0.972,3.463,0.428
12,0.4444,0.876,8.4105,0.196
12,0.1544,0.948,2.9684,0.444
12,0.1466,0.9547,4.0359,0.368
12,0.1387,0.96,2.9096,0.408
12,0.1331,0.9627,2.5664,0.532
12,0.1081,0.9613,4.383,0.404
12,0.1509,0.944,3.1829,0.396
12,0.1957,0.936,4.5111,0.384
12,0.1345,0.964,2.5529,0.46
12,0.0698,0.98,3.2867,0.456
12,0.0595,0.9813,3.1483,0.44
12,0.111,0.96,4.1557,0.396
12,0.2564,0.9093,6.078,0.36
12,0.1218,0.964,3.3777,0.432
12,0.0788,0.976,3.4031,0.468
12,0.0956,0.976,4.6268,0.452
12,0.069,0.9773,3.0257,0.48
12,0.0726,0.9773,2.7589,0.484
12,0.0609,0.98,2.7866,0.532
12,0.0387,0.992,2.7166,0.512
12,0.0203,0.9947,2.9776,0.44
12,0.0692,0.9733,3.2044,0.424
12,0.2055,0.9347,3.9787,0.404
12,0.2362,0.924,3.9172,0.392
12,0.2305,0.9253,6.4347,0.432
12,0.1202,0.9613,2.6537,0.48
12,0.2224,0.924,6.3706,0.332
12,0.2546,0.928,3.888,0.464
12,0.2016,0.9373,4.5147,0.4
12,0.1584,0.9493,3.1405,0.384
12,0.0674,0.9813,3.0826,0.476
12,0.0389,0.9867,3.1467,0.476
12,0.0629,0.9773,2.9907,0.496
12,0.03,0.9907,2.6937,0.508
