Time,Loss,Accuracy,valLoss,valAccuracy
20,3.1547,0.1547,2.5601,0.1
11,2.4065,0.1907,2.5493,0.116
11,2.2981,0.2107,2.4383,0.14
11,2.1395,0.2547,2.7812,0.156
11,2.2009,0.2547,5.7532,0.12
11,2.0106,0.2867,3.4022,0.104
11,2.0125,0.3133,9.2647,0.136
11,1.9308,0.3253,2.0366,0.236
11,1.8988,0.3387,2.8998,0.188
11,1.8808,0.3347,80.9789,0.152
11,1.959,0.3267,111.2155,0.088
11,1.8404,0.364,156.3791,0.176
11,1.7504,0.38,4.6449,0.34
11,1.7377,0.3907,10.1511,0.144
11,1.6961,0.4213,10.4038,0.36
11,1.6661,0.3933,4.9933,0.308
11,1.6589,0.4187,3.7837,0.288
11,1.695,0.4387,3.3005,0.184
11,1.7383,0.3987,2.7966,0.236
11,1.6048,0.4213,2.4898,0.356
11,1.5796,0.4213,1.8874,0.384
12,1.5572,0.4533,1.889,0.356
12,1.507,0.4853,23.8468,0.124
11,1.6081,0.4373,11.1733,0.216
11,1.4688,0.492,4.5439,0.292
11,1.5247,0.468,2.6071,0.256
12,1.5646,0.4573,20.0803,0.16
12,1.4988,0.5013,1.7378,0.404
11,1.3832,0.5173,4.2729,0.34
12,1.2793,0.5467,2.8743,0.2
12,1.372,0.5013,1.6277,0.456
12,1.4032,0.5,5.3538,0.268
12,1.2571,0.5587,1.567,0.476
12,1.3268,0.5453,19.8303,0.304
12,1.2318,0.576,11.5733,0.336
11,1.1704,0.5947,1.9551,0.46
11,1.0355,0.6227,1.5405,0.48
11,0.9859,0.664,1.8869,0.436
11,0.9399,0.6533,2.8959,0.364
11,0.9873,0.6693,2.5781,0.46
11,0.9108,0.6853,3.0813,0.34
11,0.9999,0.6467,5.859,0.128
11,1.0287,0.64,3.9518,0.28
11,0.9307,0.6893,2.3271,0.384
11,0.8371,0.7027,5.6799,0.276
12,0.7809,0.728,2.1609,0.464
11,0.9605,0.6693,19.7808,0.216
11,0.6792,0.76,2.3495,0.492
11,0.7772,0.7213,1.6032,0.556
11,0.7575,0.716,2.8351,0.44
11,0.6908,0.7547,2.4116,0.416
11,0.6531,0.784,3.0513,0.352
11,0.5096,0.8187,2.2764,0.476
11,0.4496,0.856,2.9557,0.432
11,0.4481,0.8347,2.3639,0.48
11,0.359,0.864,2.5641,0.436
11,0.3337,0.8987,2.772,0.46
11,0.2445,0.924,2.5178,0.472
11,0.3122,0.888,6.2627,0.344
11,0.3376,0.892,3.2874,0.38
11,0.26,0.916,2.5552,0.512
11,0.196,0.9227,2.3326,0.464
11,0.2228,0.9147,2.5637,0.492
11,0.2973,0.8973,7.4816,0.32
11,0.2198,0.924,2.7232,0.432
11,0.1706,0.9453,2.7339,0.492
11,0.1862,0.928,2.7765,0.48
11,0.2146,0.9293,2.7175,0.456
11,0.1835,0.936,4.1404,0.376
11,0.1281,0.964,2.8864,0.484
11,0.1198,0.9587,2.6749,0.48
11,0.1305,0.9613,2.7358,0.532
11,0.1517,0.9573,2.4783,0.5
11,0.1129,0.9653,3.1441,0.44
11,0.1309,0.9547,2.8728,0.492
11,0.1608,0.9507,3.9006,0.372
11,0.1766,0.948,2.6647,0.528
11,0.1271,0.9693,2.7327,0.496
11,0.1289,0.9667,2.1595,0.54
11,0.127,0.9587,2.9038,0.536
11,0.0733,0.98,2.3545,0.556
11,0.1436,0.956,2.8272,0.48
11,0.0721,0.98,2.5238,0.508
11,0.1486,0.9573,3.3449,0.436
11,0.0985,0.968,2.6593,0.488
11,0.1232,0.9707,2.6592,0.488
11,0.0494,0.98,2.4802,0.516
11,0.0873,0.9773,2.86,0.468
11,0.1162,0.9627,2.737,0.5
11,0.1277,0.96,3.623,0.472
11,0.2378,0.9227,4.1819,0.436
11,0.1238,0.9613,2.969,0.484
11,0.1915,0.9387,3.6453,0.456
11,0.1345,0.964,3.5804,0.464
11,0.13,0.956,2.1917,0.524
11,0.1223,0.964,2.6028,0.512
11,0.0637,0.9773,2.2792,0.54
11,0.06,0.98,1.9352,0.564
11,0.0254,0.9947,2.0029,0.584
11,0.0234,0.9947,1.9664,0.576
