Time,Loss,Accuracy,valLoss,valAccuracy
25,5.6062,0.0882,2.5972,0.1
18,4.0699,0.1353,3.4075,0.1
17,2.7638,0.1765,4.1136,0.1
18,1.9198,0.4353,4.4569,0.1
19,1.5432,0.5529,3.6425,0.1
18,1.9188,0.5176,3.9071,0.1
18,1.5349,0.5294,4.439,0.1
18,1.1126,0.6647,4.2127,0.0875
18,1.2782,0.6588,6.6851,0.1
18,1.3161,0.6176,3.6349,0.1375
18,1.2802,0.6353,4.1075,0.1
18,1.0576,0.6824,4.7935,0.1
19,0.7419,0.7588,5.4272,0.1125
18,0.5453,0.8118,7.2475,0.1
18,0.7696,0.7941,5.7251,0.05
18,1.2356,0.6824,7.1825,0.125
18,0.9954,0.7412,5.3953,0.15
18,0.54,0.8647,7.8483,0.1125
18,0.4432,0.8588,4.8493,0.1375
18,0.2342,0.9176,7.371,0.1375
19,0.3181,0.8941,6.3079,0.1375
18,0.345,0.9,4.8845,0.1875
18,0.3317,0.8941,7.3167,0.15
18,0.4452,0.8706,5.5645,0.1875
18,0.2653,0.9294,5.6277,0.225
18,0.4609,0.8529,6.24,0.1625
18,0.2323,0.9294,5.7386,0.1875
19,0.2811,0.9176,4.6823,0.25
18,0.5084,0.8588,4.9049,0.2375
18,0.598,0.7882,6.7017,0.1625
18,0.4373,0.8824,5.9817,0.125
18,0.3843,0.8588,5.5793,0.2125
17,0.6142,0.8235,6.5594,0.2125
17,0.4298,0.8529,8.3949,0.1625
18,0.4319,0.8882,5.7855,0.225
18,0.229,0.9176,4.862,0.225
18,0.3012,0.9,5.8062,0.225
18,0.3215,0.9,5.0304,0.2
18,0.114,0.9588,5.122,0.2
18,0.1299,0.9353,7.1961,0.1625
17,0.2104,0.9176,7.3068,0.2
17,0.329,0.8941,7.1988,0.225
19,0.6958,0.8176,11.9978,0.1875
18,0.9985,0.7706,14.99,0.1
18,0.7103,0.7941,13.3167,0.15
18,0.3216,0.8941,6.2531,0.2
18,0.2392,0.9059,7.5868,0.2
18,0.2927,0.9235,7.8646,0.2125
18,0.1617,0.9412,6.7401,0.2125
18,0.1133,0.9471,5.3732,0.2375
19,0.1487,0.9471,5.4117,0.175
18,0.1148,0.9235,5.4585,0.1625
18,0.1139,0.9412,5.7828,0.15
18,0.0916,0.9588,5.4746,0.2125
18,0.0958,0.9471,5.029,0.25
18,0.1146,0.9471,4.6229,0.2875
18,0.0703,0.9647,4.5388,0.2875
18,0.1146,0.9412,4.3102,0.275
19,0.0985,0.9412,4.1112,0.2375
18,0.0776,0.9529,4.0084,0.225
18,0.0718,0.9588,3.7962,0.225
18,0.0599,0.9529,3.8187,0.2125
18,0.0694,0.9471,3.7693,0.25
18,0.0645,0.9765,3.7018,0.2625
18,0.0606,0.9647,3.8274,0.2375
18,0.0754,0.9588,3.7944,0.25
19,0.0822,0.9588,3.7215,0.2625
18,0.078,0.9529,3.8628,0.275
18,0.0587,0.9706,4.0114,0.2875
18,0.073,0.9647,3.9916,0.2875
18,0.0557,0.9588,3.9278,0.3125
18,0.0787,0.9647,3.8966,0.3
18,0.0611,0.9588,3.8789,0.2875
18,0.0687,0.9647,3.8457,0.275
18,0.0861,0.9647,3.8651,0.275
18,0.0782,0.9647,3.8633,0.2875
18,0.0822,0.9529,3.8414,0.2875
18,0.0634,0.9647,3.7639,0.2875
18,0.0536,0.9647,3.7449,0.2875
18,0.069,0.9588,3.7168,0.3
18,0.0581,0.9647,3.7126,0.3
18,0.0539,0.9588,3.7068,0.3
18,0.0594,0.9471,3.6272,0.3375
18,0.0616,0.9529,3.631,0.325
18,0.059,0.9588,3.5719,0.325
18,0.057,0.9647,3.5614,0.325
18,0.063,0.9588,3.5426,0.3125
18,0.0699,0.9647,3.4971,0.3
18,0.073,0.9647,3.4652,0.3
19,0.0504,0.9647,3.4419,0.3
18,0.0591,0.9471,3.424,0.3
18,0.0558,0.9529,3.4301,0.2875
18,0.0534,0.9647,3.4553,0.3
18,0.052,0.9529,3.4602,0.3
18,0.0597,0.9647,3.4935,0.2875
18,0.0559,0.9647,3.505,0.2875
18,0.0561,0.9647,3.5115,0.2875
19,0.0878,0.9647,3.5367,0.3
18,0.0668,0.9588,3.5168,0.2875
18,0.058,0.9353,3.5136,0.2875
