Time,Loss,Accuracy,valLoss,valAccuracy
6,2.9916,0.0941,2.3032,0.1
4,2.8386,0.1529,2.3038,0.1
3,2.6219,0.2588,2.304,0.1
3,2.2044,0.3353,2.3054,0.1
3,2.4999,0.2294,2.3051,0.1
3,2.1243,0.3118,2.3072,0.1
3,1.9707,0.3529,2.3107,0.1
3,1.8086,0.4294,2.3222,0.1
3,1.5333,0.5,2.317,0.1
3,1.2654,0.6118,2.3337,0.1
3,1.0517,0.6294,2.3425,0.1
3,1.3825,0.5471,2.36,0.1
3,0.9577,0.6706,2.3993,0.1
3,1.1272,0.6588,2.4082,0.1
3,1.4508,0.6059,2.4184,0.1
3,1.34,0.5647,2.3879,0.1
3,1.2171,0.5706,2.4026,0.1
3,1.1838,0.6941,2.4085,0.1
3,0.9475,0.6765,2.4191,0.1
4,0.8076,0.7706,2.4874,0.1
3,0.7534,0.7706,2.5206,0.1
3,0.7478,0.7471,2.5339,0.1
3,0.7759,0.7176,2.5641,0.1
3,0.9325,0.7235,2.4983,0.1
3,0.9206,0.6824,2.5356,0.1
3,0.8075,0.7412,2.458,0.1
3,0.622,0.8176,2.4813,0.1
3,0.6525,0.7471,2.5771,0.1
3,0.5864,0.7941,2.668,0.1
3,0.4797,0.8176,2.822,0.1
3,0.6536,0.7706,2.8434,0.1
3,0.609,0.8,2.7171,0.1
3,0.5216,0.8294,2.732,0.125
3,0.7091,0.8235,2.8801,0.1
3,0.6555,0.7706,3.161,0.1
3,0.6674,0.7706,3.1207,0.1
3,0.7511,0.7235,3.2358,0.125
3,0.6133,0.7765,3.3171,0.125
3,0.4056,0.8765,3.7722,0.1125
3,0.4371,0.8235,3.4986,0.1125
3,0.4561,0.8706,3.6181,0.1375
3,0.3662,0.8412,3.5431,0.1375
3,0.3447,0.8647,3.7671,0.1125
3,0.3898,0.8647,3.8167,0.1375
3,0.4251,0.8471,3.1661,0.15
3,0.2928,0.9,3.4748,0.175
3,0.5332,0.8235,3.576,0.175
3,0.5973,0.8176,3.5028,0.225
3,0.4728,0.8235,3.6394,0.1875
3,0.4478,0.8235,3.0629,0.225
3,0.4497,0.8353,3.4158,0.1375
3,0.4013,0.8765,3.4518,0.225
4,0.3997,0.8471,3.3587,0.2125
3,0.4499,0.8353,4.1306,0.15
3,0.3498,0.8471,4.052,0.175
3,0.3511,0.8529,3.7698,0.1625
3,0.299,0.8882,3.7527,0.1625
3,0.2793,0.9059,3.6427,0.275
3,0.1952,0.9118,3.6239,0.2
3,0.2357,0.9118,3.7762,0.1625
3,0.1912,0.9059,3.9054,0.2
3,0.2813,0.8882,3.8159,0.2
3,0.2177,0.9235,3.8992,0.225
3,0.2047,0.9176,4.1593,0.1625
3,0.35,0.8706,3.8519,0.15
3,0.2501,0.9235,3.6935,0.2
3,0.3019,0.8941,4.0279,0.175
3,0.3298,0.9,4.2231,0.2375
3,0.2135,0.9176,4.4376,0.175
3,0.3252,0.9118,4.5856,0.1625
3,0.3492,0.8647,4.6464,0.175
3,0.1647,0.9471,3.9743,0.2375
3,0.2318,0.9,4.457,0.1875
3,0.2157,0.8941,4.0465,0.1875
3,0.3003,0.8824,3.6777,0.225
3,0.3557,0.8941,4.2627,0.225
3,0.2861,0.8824,4.4954,0.15
3,0.5042,0.8176,4.4306,0.2
3,0.3186,0.8882,4.1885,0.2
3,0.2203,0.9176,4.4807,0.2
3,0.2775,0.9059,4.0603,0.25
3,0.3107,0.9,3.7871,0.225
3,0.1974,0.9059,4.144,0.25
3,0.2538,0.8765,4.1207,0.1875
3,0.2709,0.8882,4.0987,0.2
3,0.2599,0.8941,4.6612,0.15
4,0.3504,0.8882,5.1568,0.15
3,0.2707,0.9059,5.1706,0.2
3,0.4664,0.8471,5.1853,0.2125
3,0.3537,0.8824,4.4051,0.1375
3,0.2247,0.9,5.0294,0.1375
3,0.3415,0.8941,5.2474,0.1
3,0.3168,0.8941,5.2073,0.1125
3,0.3562,0.8647,4.4552,0.1625
3,0.3631,0.9,4.2835,0.175
3,0.3423,0.8882,4.2115,0.2
4,0.3445,0.8941,4.6272,0.15
3,0.3792,0.8706,4.3076,0.2375
3,0.3063,0.8941,4.988,0.125
3,0.3099,0.9176,4.6681,0.1375
