Time,Loss,Accuracy,valLoss,valAccuracy
567,2.3401,0.22,2.1043,0.2
12,1.7483,0.3,3.3899,0.176
12,1.7446,0.272,2.2719,0.212
12,1.6634,0.2787,1.8041,0.244
12,1.5973,0.3213,1.436,0.388
12,1.551,0.3333,2.5152,0.204
12,1.5736,0.3413,2.99,0.368
13,1.5508,0.3453,1.8071,0.3
13,1.5553,0.3093,8.7523,0.216
13,1.5106,0.3787,1.7357,0.328
13,1.6517,0.2973,1.8397,0.284
13,1.474,0.372,1.6129,0.34
13,1.4755,0.3693,1.8071,0.284
13,1.4639,0.376,1.43,0.42
13,1.4238,0.368,1.5418,0.372
13,1.4592,0.3747,1.5622,0.356
13,1.3619,0.436,2.3811,0.256
13,1.3425,0.4213,1.5133,0.444
13,1.3629,0.4267,1.5962,0.364
13,1.313,0.4747,1.8061,0.348
13,1.3063,0.4587,1.4845,0.424
13,1.3078,0.4467,1.5413,0.432
13,1.2737,0.4893,1.7577,0.352
13,1.2596,0.4747,1.5924,0.404
13,1.236,0.5013,1.6445,0.328
13,1.2072,0.5147,2.4309,0.368
13,1.1589,0.5333,3.1169,0.268
13,1.2077,0.532,2.0245,0.3
13,1.1463,0.5387,1.658,0.356
13,1.1224,0.5373,1.6301,0.416
13,1.1217,0.5373,1.986,0.416
13,1.1149,0.548,2.2451,0.304
13,1.1267,0.544,1.7714,0.384
13,1.0717,0.5747,2.6736,0.348
13,1.0121,0.6013,2.0983,0.368
13,1.0402,0.584,1.5469,0.408
13,0.9338,0.648,1.4126,0.448
13,0.9561,0.6107,1.6973,0.448
13,0.8829,0.664,1.5078,0.476
13,0.8963,0.664,1.8351,0.408
13,0.8297,0.6773,1.7523,0.452
13,0.8201,0.6987,1.9294,0.364
13,0.7593,0.712,2.5184,0.384
13,0.7954,0.6973,2.6207,0.348
13,0.6823,0.728,2.4331,0.416
13,0.6453,0.756,1.971,0.44
13,0.6428,0.7733,2.243,0.396
13,0.5377,0.8027,1.8417,0.436
13,0.5042,0.8213,2.1339,0.42
13,0.417,0.8533,2.3078,0.404
13,0.3693,0.868,2.3821,0.44
13,0.3404,0.8747,2.5084,0.428
13,0.4134,0.8547,2.5089,0.416
13,0.3569,0.8787,2.4994,0.44
13,0.3464,0.8667,2.302,0.444
13,0.2287,0.9173,3.0755,0.4
13,0.2089,0.9227,3.0287,0.444
13,0.2471,0.9227,2.7184,0.492
13,0.2209,0.9213,2.8525,0.484
13,0.288,0.8933,2.3758,0.408
13,0.19,0.928,3.3658,0.424
13,0.1294,0.9533,2.8913,0.452
13,0.1383,0.9533,3.1483,0.428
13,0.1862,0.9387,2.9761,0.444
13,0.2016,0.9293,2.3591,0.44
13,0.1324,0.9573,2.8711,0.416
13,0.0911,0.9653,2.6968,0.448
13,0.0914,0.972,2.9142,0.452
13,0.1183,0.9613,3.6125,0.452
