Time,Loss,Accuracy,valLoss,valAccuracy
14,3.7117,0.1307,2.5361,0.096
6,2.3691,0.2107,2.9908,0.112
6,2.1652,0.272,2.7712,0.116
6,1.9673,0.3173,2.8849,0.18
6,1.8556,0.3867,2.5966,0.208
6,1.8095,0.3827,2.828,0.132
6,1.8,0.3853,2.1944,0.332
6,1.6422,0.44,1.9516,0.344
6,1.4979,0.4933,2.0697,0.348
6,1.4412,0.5027,17.9571,0.24
6,1.3363,0.56,2.9252,0.272
6,1.3741,0.532,1380.2125,0.1
6,1.3069,0.5573,2.7327,0.348
6,1.0725,0.6453,3.0763,0.372
6,0.9583,0.6867,2.2277,0.448
6,1.2712,0.588,62.7899,0.188
6,0.9991,0.6867,7.3828,0.112
6,1.0419,0.664,26.5274,0.16
6,0.7155,0.7693,5.6856,0.368
6,0.6448,0.792,3.1359,0.344
6,0.6195,0.7947,41.5862,0.184
6,0.4538,0.8547,3.6884,0.38
6,0.3881,0.8613,3.0823,0.304
6,0.4289,0.868,4.6488,0.292
6,0.4921,0.8427,4.5812,0.3
6,0.3457,0.8907,3.851,0.32
6,0.2936,0.912,4.3333,0.324
6,0.3853,0.8773,3.6596,0.408
6,0.2771,0.9133,4.0569,0.38
6,0.2621,0.9173,3.4775,0.392
6,0.2639,0.9187,3.9026,0.328
6,0.2332,0.9267,3.5385,0.372
6,0.1507,0.956,3.4053,0.388
6,0.1523,0.9587,4.0776,0.308
6,0.2617,0.92,4.3532,0.284
6,0.1894,0.9413,4.3575,0.268
6,0.208,0.9453,4.3536,0.292
6,0.1045,0.964,3.6032,0.356
6,0.1366,0.948,4.156,0.36
6,0.2382,0.92,31.8752,0.104
6,0.2575,0.9227,6.1653,0.244
6,0.1661,0.9413,3.7873,0.368
6,0.1524,0.9547,4.6762,0.336
6,0.1737,0.9493,12.4242,0.292
6,0.1971,0.9387,4.6877,0.368
6,0.1173,0.9667,3.8523,0.34
6,0.2584,0.94,6.0926,0.26
6,0.1612,0.9547,4.2189,0.292
6,0.0899,0.968,3.8419,0.316
6,0.1664,0.9573,3.7481,0.328
6,0.0785,0.9747,4.978,0.308
6,0.0506,0.98,3.905,0.36
6,0.1392,0.9613,5.5956,0.272
6,0.3271,0.908,107.5918,0.092
6,0.5844,0.848,6.3142,0.236
6,0.4195,0.8813,7.1699,0.308
6,0.1767,0.9427,5.2241,0.3
6,0.0713,0.9773,4.1841,0.356
6,0.0987,0.9707,3.7951,0.332
6,0.0545,0.98,3.8809,0.312
6,0.0372,0.988,4.0164,0.308
6,0.0784,0.9707,4.5534,0.296
6,0.1165,0.9653,4.1128,0.312
6,0.1565,0.9533,4.6955,0.332
6,0.1928,0.948,4.6088,0.352
6,0.1061,0.972,3.422,0.332
6,0.0867,0.976,9.4076,0.264
6,0.1407,0.9587,4.0818,0.376
6,0.0727,0.976,5.74,0.232
6,0.1377,0.956,5.662,0.268
6,0.3107,0.9027,14.5626,0.216
6,0.2247,0.9293,5.9665,0.268
6,0.1163,0.956,5.7205,0.332
6,0.0743,0.9787,4.6399,0.316
6,0.0876,0.9773,4.294,0.32
6,0.0355,0.9853,3.9047,0.32
6,0.0719,0.9773,3.7305,0.36
6,0.0414,0.9867,4.1379,0.364
6,0.0399,0.988,3.916,0.352
6,0.029,0.996,4.0993,0.392
6,0.0131,0.9933,3.9049,0.332
6,0.0166,0.9947,3.946,0.376
6,0.0762,0.9693,4.0778,0.296
6,0.2603,0.9347,6.2309,0.276
6,0.18,0.9547,4.8157,0.328
6,0.1366,0.9653,5.264,0.324
6,0.106,0.9747,5.3358,0.252
6,0.1243,0.9653,6.306,0.328
6,0.1625,0.952,4.3085,0.364
6,0.2021,0.944,4.4361,0.3
6,0.133,0.96,4.6981,0.332
6,0.1263,0.9587,4.6849,0.348
6,0.064,0.98,3.8008,0.408
6,0.02,0.9933,3.5854,0.408
6,0.0198,0.992,4.3347,0.376
6,0.038,0.988,4.1894,0.384
6,0.0289,0.9907,4.9958,0.308
6,0.0127,0.996,3.8826,0.4
6,0.0148,0.9933,3.8933,0.38
6,0.0256,0.9947,3.8307,0.372
