Time,Loss,Accuracy,valLoss,valAccuracy
13,2.4692,0.212,3.9891,0.156
6,2.0714,0.296,3.5184,0.148
6,1.8377,0.368,2.5389,0.244
6,1.7942,0.376,2.6141,0.344
6,1.61,0.4453,2.7665,0.276
6,1.4772,0.4867,2.1813,0.388
6,1.4091,0.5227,4.8187,0.156
6,1.2373,0.572,4.6723,0.188
6,1.1138,0.5933,2.5276,0.336
6,1.0919,0.6187,2.8476,0.356
6,0.8642,0.7013,4.0142,0.232
6,0.8533,0.7013,3.7529,0.28
6,0.723,0.756,4.2668,0.272
6,0.6652,0.7733,5.1359,0.26
6,0.608,0.7987,3.9804,0.3
6,0.3501,0.884,3.9795,0.324
6,0.49,0.844,5.5569,0.216
6,0.4751,0.848,3.6657,0.372
6,0.2822,0.904,3.9458,0.272
6,0.2562,0.924,3.4515,0.328
6,0.2212,0.936,3.9125,0.34
6,0.0956,0.9707,3.1252,0.396
6,0.1851,0.9413,3.5841,0.312
6,0.2742,0.9187,6.129,0.296
6,0.2414,0.916,11.6994,0.176
6,0.3195,0.9107,3.5981,0.332
6,0.1879,0.9373,3.733,0.344
6,0.1213,0.9587,2.8641,0.416
6,0.1087,0.9693,3.6647,0.348
6,0.1768,0.9347,3.5006,0.344
6,0.2505,0.9253,5.2143,0.236
6,0.2008,0.9347,3.579,0.372
6,0.258,0.9187,4.5116,0.324
6,0.191,0.9467,4.195,0.352
6,0.1544,0.9453,3.6481,0.396
6,0.1759,0.948,5.0883,0.388
6,0.1141,0.9587,3.7425,0.36
6,0.0605,0.984,3.8349,0.376
6,0.0755,0.9813,3.5997,0.36
6,0.0953,0.976,3.4956,0.38
6,0.064,0.9813,3.85,0.312
6,0.168,0.948,4.2405,0.336
6,0.1655,0.944,4.7691,0.32
6,0.1163,0.9533,4.4591,0.256
6,0.1516,0.948,3.5646,0.368
6,0.1183,0.9653,4.5996,0.324
6,0.1508,0.956,4.5446,0.36
6,0.1326,0.96,3.9137,0.336
6,0.1089,0.96,5.8622,0.272
6,0.1166,0.9587,4.4803,0.384
6,0.1972,0.932,5.9931,0.272
6,0.3031,0.9053,4.7318,0.348
6,0.1022,0.9707,4.0616,0.384
6,0.0374,0.9907,3.6509,0.416
6,0.0422,0.988,4.201,0.376
6,0.0426,0.988,3.6878,0.412
6,0.0326,0.984,3.631,0.404
6,0.0951,0.9693,4.714,0.4
6,0.1331,0.9573,4.501,0.36
6,0.2125,0.928,4.6386,0.368
6,0.1212,0.9573,5.0922,0.336
6,0.089,0.9773,4.3076,0.388
6,0.0643,0.976,4.1068,0.368
6,0.0754,0.9707,4.2558,0.332
6,0.0593,0.9853,4.2032,0.352
6,0.0505,0.9827,4.382,0.396
6,0.1204,0.9707,5.1628,0.3
6,0.165,0.9453,5.9206,0.372
6,0.186,0.944,4.5976,0.36
6,0.1784,0.932,4.2754,0.36
6,0.1083,0.96,3.8804,0.416
6,0.0828,0.9747,4.709,0.36
6,0.1203,0.9613,4.5122,0.364
6,0.1452,0.956,5.1893,0.36
6,0.0802,0.972,4.8653,0.34
6,0.0357,0.9867,3.782,0.444
6,0.0841,0.9693,4.5041,0.372
6,0.1194,0.9627,5.0974,0.384
6,0.1432,0.9413,4.635,0.352
6,0.1029,0.9693,4.3848,0.336
6,0.076,0.968,3.7623,0.384
6,0.0607,0.9773,3.5955,0.444
6,0.0524,0.9827,4.2468,0.372
6,0.0733,0.9747,4.3231,0.36
6,0.0411,0.9867,3.8384,0.412
6,0.0239,0.9907,3.6978,0.416
6,0.0174,0.9933,3.8081,0.428
6,0.0147,0.9947,3.9728,0.468
6,0.0139,0.9947,3.6617,0.416
6,0.0069,0.9973,3.5352,0.44
6,0.0253,0.9893,3.6385,0.384
6,0.0379,0.984,4.5582,0.444
6,0.1226,0.9653,5.02,0.336
6,0.128,0.9467,5.5204,0.34
6,0.1181,0.968,4.7268,0.344
6,0.0491,0.9787,4.8134,0.396
6,0.1513,0.9573,4.4801,0.388
6,0.184,0.9427,5.5112,0.348
6,0.121,0.9653,5.2411,0.344
6,0.0536,0.984,4.3541,0.348
