Time,Loss,Accuracy,valLoss,valAccuracy
6,2.5141,0.116,2.4098,0.1
3,2.3802,0.1813,2.6566,0.1
3,2.1087,0.264,2.7761,0.1
3,2.0406,0.2813,2.8628,0.1
3,1.8602,0.3427,3.0145,0.1
3,1.7729,0.3733,3.0311,0.1
3,1.6492,0.4333,3.2587,0.1
3,1.5903,0.4347,2.8602,0.116
3,1.5473,0.4693,2.6747,0.228
3,1.4138,0.5053,3.229,0.236
3,1.4505,0.5027,3.0746,0.244
3,1.2148,0.5707,3.4416,0.324
3,1.3399,0.5187,4.7279,0.232
3,1.2181,0.5773,3.8211,0.26
3,1.0902,0.632,3.4402,0.268
3,0.9072,0.716,3.9724,0.26
3,1.0236,0.6653,3.6156,0.292
3,0.9313,0.7013,3.6215,0.28
3,0.9451,0.6947,6.3726,0.144
3,0.8401,0.7227,3.296,0.304
3,0.8167,0.7307,4.8504,0.288
3,0.761,0.7453,4.247,0.236
3,0.7642,0.768,5.0065,0.276
3,0.6621,0.7613,3.7379,0.316
3,0.6641,0.7853,5.202,0.276
3,0.644,0.7947,3.6109,0.336
3,0.6147,0.788,4.6056,0.312
3,0.7424,0.7573,3.5121,0.248
3,0.4835,0.8213,2.8618,0.348
3,0.5053,0.816,3.0947,0.36
3,0.5308,0.8227,3.0739,0.332
3,0.5924,0.7987,3.6107,0.28
3,0.5086,0.844,3.2355,0.332
3,0.4079,0.8707,2.7581,0.356
3,0.2636,0.9187,2.5408,0.36
3,0.2456,0.9147,3.281,0.32
3,0.4266,0.8547,4.5272,0.272
3,0.537,0.84,3.888,0.3
3,0.3148,0.892,2.9966,0.376
3,0.2617,0.9227,3.0006,0.396
3,0.2761,0.92,3.2807,0.376
3,0.3858,0.8747,3.8605,0.3
3,0.3552,0.888,4.0985,0.272
3,0.3233,0.8933,3.1395,0.348
3,0.324,0.9,3.4358,0.312
3,0.3138,0.896,2.9437,0.364
3,0.2347,0.9347,2.7347,0.428
3,0.2253,0.9333,3.0761,0.344
3,0.278,0.912,3.2211,0.364
3,0.2303,0.9293,3.7041,0.332
3,0.245,0.9253,2.9992,0.396
3,0.2408,0.928,3.1381,0.38
3,0.283,0.9,2.9374,0.348
3,0.2915,0.9093,3.3752,0.336
3,0.1818,0.9413,2.6994,0.416
3,0.1505,0.9507,2.9813,0.388
3,0.1904,0.9253,3.8491,0.348
3,0.3019,0.8973,4.1763,0.32
3,0.2453,0.9147,3.7559,0.328
3,0.2148,0.932,2.933,0.396
3,0.2198,0.9333,3.5776,0.352
3,0.3033,0.9013,3.6289,0.356
3,0.2526,0.9307,2.8787,0.42
3,0.1268,0.9693,2.9786,0.452
3,0.1166,0.956,3.1232,0.412
3,0.171,0.9507,2.7604,0.452
3,0.1737,0.9333,3.566,0.36
3,0.196,0.9307,3.5652,0.368
3,0.1634,0.94,3.4236,0.368
3,0.1363,0.9533,3.6987,0.384
3,0.1906,0.9347,4.0481,0.38
3,0.2579,0.9253,3.5487,0.376
3,0.31,0.8987,3.8478,0.34
3,0.2428,0.9213,3.1526,0.4
3,0.1936,0.932,3.4305,0.356
3,0.1882,0.948,3.6233,0.34
3,0.1815,0.948,3.3344,0.332
3,0.1555,0.9493,2.9726,0.396
3,0.1352,0.9587,2.8949,0.368
3,0.1581,0.948,4.0743,0.308
3,0.1998,0.936,3.1755,0.368
3,0.1517,0.9573,3.1444,0.388
3,0.207,0.9293,3.5293,0.308
3,0.1536,0.952,3.427,0.38
3,0.1672,0.9573,3.7031,0.348
3,0.2513,0.924,3.6946,0.352
3,0.1785,0.9373,3.5952,0.344
3,0.19,0.936,3.2443,0.348
3,0.1574,0.9467,3.3472,0.356
3,0.0783,0.976,3.191,0.396
3,0.0688,0.976,3.3243,0.404
3,0.1015,0.9707,3.0571,0.428
3,0.072,0.976,3.1686,0.376
3,0.0892,0.964,3.0714,0.392
3,0.1007,0.9667,3.603,0.364
3,0.1055,0.9653,3.4264,0.364
3,0.2383,0.924,3.7681,0.344
3,0.187,0.9267,4.4377,0.32
3,0.2945,0.9187,4.1595,0.356
3,0.219,0.9307,3.3564,0.376
