Time,Loss,Accuracy,valLoss,valAccuracy
9,2.4275,0.1429,2.5589,0.1
6,2.2246,0.2157,3.0986,0.1
6,2.1043,0.2614,3.6594,0.1
7,2.043,0.3029,4.0917,0.1
6,1.8747,0.3557,4.2642,0.1
6,1.8266,0.3786,3.8267,0.1
6,1.6845,0.4414,4.2232,0.1
6,1.6638,0.4414,5.3523,0.1
6,1.5046,0.4814,4.306,0.1233
6,1.4684,0.4971,3.4446,0.18
6,1.1661,0.6043,2.7931,0.26
6,1.2226,0.59,2.8536,0.2867
6,1.0098,0.66,4.8538,0.2067
6,1.0841,0.6329,3.9033,0.19
6,0.9594,0.6757,2.9876,0.3433
6,0.905,0.7014,2.7737,0.3433
6,0.7371,0.7557,2.8591,0.31
6,0.6438,0.7771,3.2643,0.3033
6,0.6286,0.7943,3.2892,0.3133
6,0.4623,0.8543,3.4645,0.3
6,0.5057,0.8371,3.6591,0.32
6,0.5011,0.84,3.7231,0.3333
6,0.3284,0.8943,3.322,0.3333
6,0.3312,0.8957,2.9722,0.3867
6,0.253,0.9243,3.9071,0.3433
6,0.2439,0.92,3.11,0.33
6,0.2531,0.9129,3.4253,0.3767
6,0.2925,0.9029,4.0643,0.3233
6,0.4394,0.8614,4.5795,0.2467
6,0.3815,0.8529,4.0986,0.34
6,0.332,0.8843,3.1901,0.36
6,0.2738,0.9057,3.4598,0.3433
6,0.2477,0.9129,4.1695,0.2967
6,0.1656,0.9486,4.0551,0.32
6,0.1531,0.9457,3.2667,0.3533
6,0.1844,0.94,3.5307,0.41
6,0.2079,0.9371,3.8581,0.3667
6,0.1804,0.9457,3.2152,0.3567
6,0.1614,0.9543,3.891,0.3333
6,0.1098,0.9643,3.1915,0.3967
6,0.1575,0.9414,3.4099,0.3433
6,0.2174,0.9343,4.0838,0.3367
6,0.1591,0.9586,3.4857,0.3933
6,0.1992,0.9471,3.3488,0.37
6,0.2545,0.9157,3.8035,0.3633
6,0.2447,0.9114,3.8944,0.35
6,0.1494,0.9457,3.7019,0.3833
6,0.2024,0.9329,3.8658,0.32
6,0.1753,0.9457,3.6202,0.3767
6,0.2432,0.9214,3.9259,0.3167
6,0.2112,0.9257,4.339,0.3333
6,0.158,0.9557,4.3439,0.33
6,0.1134,0.9571,3.546,0.3967
6,0.0783,0.9786,3.7617,0.39
6,0.0885,0.9757,3.9918,0.3733
6,0.1322,0.96,3.7322,0.3367
7,0.1314,0.96,4.3213,0.3767
6,0.153,0.9414,3.4187,0.3733
6,0.1085,0.9629,4.3513,0.3467
6,0.0564,0.9829,4.0822,0.3933
6,0.1078,0.97,3.6091,0.39
6,0.0865,0.9743,3.8028,0.37
6,0.1424,0.9471,3.6393,0.3733
6,0.1401,0.9614,4.1798,0.3367
6,0.1687,0.9529,5.3921,0.3133
6,0.1632,0.9414,5.4696,0.2733
6,0.2737,0.9071,5.428,0.2967
6,0.2425,0.9243,4.5172,0.3533
6,0.1467,0.9457,3.6033,0.3967
6,0.0813,0.9729,4.0636,0.39
6,0.1102,0.9614,4.1824,0.3567
6,0.1369,0.9529,4.3053,0.3433
6,0.0755,0.9743,4.6911,0.3433
6,0.1077,0.96,4.2099,0.3333
6,0.0863,0.97,4.367,0.35
6,0.0856,0.9814,3.936,0.3933
7,0.0555,0.9786,3.7795,0.3833
6,0.0426,0.9871,3.8348,0.41
7,0.0529,0.9829,3.656,0.3867
6,0.0363,0.9957,4.0475,0.3867
6,0.0591,0.9814,4.2119,0.38
6,0.1002,0.97,4.4144,0.3033
6,0.1303,0.9557,3.8409,0.37
6,0.1337,0.9514,3.9058,0.43
6,0.1941,0.9329,4.8734,0.3167
6,0.1589,0.95,4.9364,0.31
6,0.1532,0.9414,4.4512,0.3133
6,0.172,0.9443,5.6878,0.3467
6,0.147,0.95,4.1104,0.3933
6,0.1095,0.9643,4.0539,0.3833
6,0.0676,0.98,3.8861,0.3733
6,0.035,0.9871,3.5942,0.4067
6,0.059,0.9771,3.995,0.39
6,0.0589,0.98,4.8802,0.35
7,0.0814,0.9757,4.5423,0.3967
6,0.0529,0.9871,4.392,0.3567
7,0.036,0.9871,4.0834,0.39
6,0.0528,0.9829,4.3933,0.36
6,0.0872,0.9729,4.5386,0.3533
6,0.1021,0.9586,5.3087,0.36
