Time,Loss,Accuracy,valLoss,valAccuracy
17,3.1838,0.1429,2.4582,0.1
11,2.609,0.1814,2.5854,0.1
11,2.4456,0.1971,6.3714,0.0967
11,2.2685,0.2214,2.7879,0.1267
11,2.2234,0.2457,4.1283,0.1733
11,2.1557,0.2343,9.4104,0.15
11,2.1101,0.2686,2.309,0.23
11,2.0251,0.3071,7.0617,0.2333
11,2.1108,0.2929,2.6855,0.1533
11,2.1204,0.3043,47.5307,0.1233
11,2.2691,0.2171,3.6749,0.14
11,2.1511,0.2657,2.4983,0.1733
11,2.135,0.2529,3.012,0.1633
11,2.1319,0.25,6.3937,0.1333
11,2.0828,0.2671,3.8799,0.1733
11,1.994,0.3143,9.0368,0.1933
11,2.0161,0.3214,3.0098,0.2467
11,1.9333,0.3529,4.0463,0.1567
11,1.9788,0.3214,2.5133,0.15
11,1.9498,0.3057,6.0924,0.13
11,1.886,0.34,3.0431,0.22
11,1.9179,0.3386,2.7286,0.12
11,2.0833,0.2729,6.5533,0.1033
11,2.1476,0.2471,31.455,0.1033
11,1.9528,0.3214,3.4505,0.2033
11,1.9494,0.32,2.0925,0.2867
11,1.8294,0.3543,2.1541,0.3067
11,1.7461,0.3829,2.1876,0.31
11,1.6842,0.4043,2.3412,0.2933
12,1.6833,0.43,2.5353,0.25
11,1.5489,0.4429,2.189,0.29
11,1.5549,0.4471,3.1437,0.2733
11,1.5175,0.4643,2.5921,0.2867
11,1.4329,0.5171,2.511,0.2867
11,1.391,0.5114,6.1519,0.27
11,1.3211,0.5271,2.79,0.25
11,1.2249,0.5814,3.2325,0.2767
11,1.1032,0.6314,2.4172,0.3267
11,1.0678,0.6114,3.8693,0.24
11,0.9779,0.69,4.0071,0.2967
11,0.9504,0.6843,2.895,0.32
11,0.7946,0.71,5.6508,0.2167
11,0.7748,0.7429,3.825,0.2567
11,0.6146,0.8157,4.3914,0.2833
11,0.6182,0.8014,2.9501,0.3267
11,0.7044,0.7814,4.9782,0.2767
11,0.4589,0.8471,5.3504,0.2533
11,0.4832,0.8414,3.0956,0.3533
11,0.39,0.8729,3.3678,0.34
11,0.2916,0.9057,3.1068,0.3733
11,0.2475,0.9129,3.6209,0.3433
11,0.2467,0.9229,3.917,0.3133
11,0.2867,0.9114,4.5865,0.2667
11,0.251,0.9171,3.2994,0.3533
12,0.1534,0.9529,3.5857,0.38
11,0.1593,0.9514,3.829,0.37
11,0.2469,0.9286,3.7711,0.3267
11,0.1606,0.9471,3.553,0.37
11,0.1472,0.9571,3.894,0.3567
11,0.1723,0.9457,4.435,0.3667
11,0.2938,0.9,7.0508,0.25
11,0.3168,0.9114,5.8186,0.2833
11,0.1319,0.9557,3.4096,0.34
11,0.1104,0.96,3.8031,0.3267
11,0.0949,0.97,3.3506,0.37
11,0.0691,0.9814,3.704,0.38
11,0.0952,0.97,4.7565,0.2867
11,0.1603,0.9486,6.3828,0.2533
11,0.1613,0.9614,4.542,0.36
11,0.1241,0.9657,4.0584,0.3433
11,0.2507,0.9171,5.2759,0.32
11,0.1763,0.94,4.9124,0.2967
11,0.208,0.9414,4.319,0.34
11,0.1658,0.9414,4.7027,0.3
11,0.1104,0.9686,3.9118,0.3367
11,0.1017,0.9671,3.6485,0.3667
11,0.1596,0.9514,4.4467,0.34
11,0.1581,0.9386,4.5854,0.3367
11,0.0854,0.97,4.7425,0.3233
11,0.0198,0.9986,3.7736,0.3767
11,0.0144,0.9986,3.8142,0.35
11,0.0105,0.9971,3.6813,0.35
11,0.008,0.9986,3.5139,0.35
11,0.0218,0.9943,3.8963,0.3433
11,0.0343,0.9857,4.8875,0.38
11,0.0622,0.9786,6.5811,0.3
11,0.077,0.98,4.5845,0.35
11,0.2177,0.9314,6.349,0.28
11,0.2543,0.9171,5.4732,0.3067
11,0.2179,0.93,9.7839,0.23
11,0.215,0.9243,5.6587,0.3033
11,0.085,0.9743,5.5999,0.3367
11,0.0792,0.9729,4.6399,0.37
11,0.0917,0.9686,5.2989,0.3133
12,0.0507,0.9829,4.9278,0.3433
11,0.1795,0.96,4.7657,0.33
11,0.187,0.9429,6.3176,0.3533
11,0.1329,0.96,4.4096,0.33
11,0.0624,0.98,3.9992,0.3667
11,0.0685,0.9771,4.1777,0.35
