Time,Loss,Accuracy,valLoss,valAccuracy
18,2.4766,0.168,118.1992,0.1
10,2.207,0.2373,2.6466,0.1
10,2.1164,0.2373,2.4074,0.144
10,1.9699,0.2973,2.4405,0.184
10,1.8932,0.344,5.3571,0.284
10,1.823,0.3413,2.7186,0.248
10,1.7259,0.38,2.3094,0.304
10,1.6828,0.4173,2.8264,0.308
10,1.6275,0.424,8.1223,0.204
10,1.6329,0.4413,7.3427,0.156
10,1.6224,0.4373,2.7885,0.272
10,1.5704,0.452,11.5832,0.136
10,1.5036,0.4693,10.5809,0.204
10,1.4521,0.476,1.8889,0.416
10,1.4031,0.484,3.2551,0.308
10,1.3838,0.5173,1.7915,0.408
10,1.3539,0.5027,3.8714,0.164
10,1.3299,0.5027,1.8687,0.408
10,1.2909,0.528,2.6225,0.316
10,1.2195,0.5627,2.063,0.388
10,1.1214,0.5747,2.6521,0.3
10,1.1409,0.6013,2.0817,0.312
10,1.0477,0.6067,2.7655,0.348
10,1.1005,0.6093,3.0214,0.26
10,1.0726,0.6333,2.7085,0.368
10,1.0113,0.64,2.861,0.416
10,0.933,0.6733,2.5204,0.344
10,0.8171,0.7133,2.1925,0.408
10,0.9155,0.6773,2.631,0.456
10,0.7057,0.7453,3.1619,0.376
10,0.802,0.7187,2.2432,0.456
10,0.6631,0.768,2.0509,0.488
10,0.5604,0.7987,2.5786,0.428
10,0.5718,0.808,2.2808,0.484
10,0.5327,0.8253,2.6231,0.404
10,0.4578,0.8453,2.2705,0.476
10,0.42,0.8627,3.7059,0.336
10,0.427,0.8613,3.4125,0.38
10,0.3628,0.8827,3.3698,0.42
10,0.289,0.9107,2.3868,0.476
10,0.2799,0.8973,3.0349,0.404
10,0.2474,0.8987,3.0397,0.372
10,0.2714,0.8987,3.1077,0.428
10,0.292,0.904,3.1206,0.4
10,0.1621,0.9467,2.7193,0.464
10,0.1322,0.9613,2.7672,0.452
10,0.1076,0.9653,3.1834,0.452
10,0.0927,0.9667,2.622,0.48
10,0.1303,0.96,2.6017,0.492
10,0.1573,0.9507,3.3399,0.436
10,0.2368,0.9253,4.4193,0.372
10,0.2417,0.9133,3.1841,0.472
10,0.1879,0.9507,2.7935,0.456
10,0.1836,0.9373,3.3122,0.472
10,0.1414,0.96,3.1548,0.452
10,0.1295,0.9587,3.0083,0.48
10,0.1335,0.9573,3.0332,0.516
10,0.1688,0.9427,4.0056,0.392
10,0.1413,0.956,3.5067,0.42
10,0.1881,0.944,8.7748,0.264
10,0.1085,0.964,2.8582,0.496
10,0.081,0.9773,2.7345,0.456
10,0.0846,0.9773,2.857,0.46
10,0.0364,0.992,2.9941,0.48
10,0.0533,0.9813,3.6718,0.472
10,0.0753,0.9747,2.6265,0.528
10,0.1452,0.9507,4.5083,0.36
10,0.1867,0.936,4.89,0.384
10,0.2272,0.9107,4.7277,0.34
10,0.1172,0.9613,3.1237,0.532
10,0.0861,0.9693,2.7519,0.504
10,0.0685,0.984,3.331,0.46
10,0.0313,0.9853,3.45,0.4
10,0.0307,0.9907,3.0752,0.5
10,0.0658,0.9813,4.0037,0.404
10,0.1216,0.9693,4.3886,0.372
10,0.156,0.956,3.5475,0.416
10,0.1304,0.9613,3.1335,0.528
10,0.0883,0.9707,3.7614,0.476
10,0.0945,0.968,3.528,0.44
10,0.1556,0.94,3.1206,0.42
10,0.1829,0.94,5.3723,0.324
10,0.1532,0.9507,4.1949,0.42
10,0.101,0.9653,3.3431,0.48
10,0.0696,0.9787,2.9424,0.472
10,0.0377,0.9893,2.9739,0.5
10,0.0603,0.9813,4.0136,0.448
10,0.0522,0.9827,3.705,0.432
10,0.0439,0.988,3.8212,0.464
10,0.0582,0.9787,3.6004,0.432
10,0.0414,0.9933,3.4128,0.452
10,0.0636,0.9827,3.2893,0.456
10,0.0591,0.9827,4.0068,0.464
10,0.051,0.984,3.1211,0.48
10,0.0514,0.98,4.2146,0.48
10,0.129,0.96,3.7186,0.412
10,0.0516,0.98,4.365,0.424
10,0.1241,0.9547,4.774,0.368
10,0.2298,0.9227,4.2507,0.336
10,0.2234,0.9333,6.2987,0.344
